,Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,outcome
15875,Application_395903076,W_Call after offers,User_7,2016-04-08 14:06:41.770,2016/04/08 14:06:41.770,
15876,Application_1994539018,A_Cancelled,User_1,2016-04-08 15:00:17.915,2016/04/08 15:00:17.915,
15877,Application_1994539018,O_Cancelled,User_1,2016-04-08 15:00:18.003,2016/04/08 15:00:18.003,False
15878,Application_626843998,A_Cancelled,User_1,2016-04-08 15:00:21.628,2016/04/08 15:00:21.628,
15879,Application_626843998,O_Cancelled,User_1,2016-04-08 15:00:21.719,2016/04/08 15:00:21.719,False
15880,Application_1900053498,A_Cancelled,User_1,2016-04-08 15:00:28.639,2016/04/08 15:00:28.639,
15881,Application_1900053498,O_Cancelled,User_1,2016-04-08 15:00:28.699,2016/04/08 15:00:28.699,False
15882,Application_1521210969,A_Cancelled,User_1,2016-04-08 15:00:30.821,2016/04/08 15:00:30.821,
15883,Application_1521210969,O_Cancelled,User_1,2016-04-08 15:00:30.852,2016/04/08 15:00:30.852,False
15884,Application_818836958,A_Cancelled,User_1,2016-04-08 15:00:31.829,2016/04/08 15:00:31.829,
15885,Application_818836958,O_Cancelled,User_1,2016-04-08 15:00:31.882,2016/04/08 15:00:31.882,False
15886,Application_1033118972,A_Cancelled,User_1,2016-04-08 15:00:36.038,2016/04/08 15:00:36.038,
15887,Application_1033118972,O_Cancelled,User_1,2016-04-08 15:00:36.067,2016/04/08 15:00:36.067,False
15888,Application_714967238,A_Cancelled,User_1,2016-04-08 15:00:37.859,2016/04/08 15:00:37.859,
15889,Application_714967238,O_Cancelled,User_1,2016-04-08 15:00:37.913,2016/04/08 15:00:37.913,False
15890,Application_587715330,A_Cancelled,User_1,2016-04-08 15:00:38.854,2016/04/08 15:00:38.854,
15891,Application_587715330,O_Cancelled,User_1,2016-04-08 15:00:38.893,2016/04/08 15:00:38.893,False
15892,Application_1837402244,A_Cancelled,User_1,2016-04-08 15:00:39.894,2016/04/08 15:00:39.894,
15893,Application_1837402244,O_Cancelled,User_1,2016-04-08 15:00:39.926,2016/04/08 15:00:39.926,False
15894,Application_2015138107,A_Cancelled,User_1,2016-04-08 15:00:42.074,2016/04/08 15:00:42.074,
15895,Application_2015138107,O_Cancelled,User_1,2016-04-08 15:00:42.104,2016/04/08 15:00:42.104,False
15896,Application_145894720,A_Cancelled,User_1,2016-04-08 15:00:44.252,2016/04/08 15:00:44.252,
15897,Application_145894720,O_Cancelled,User_1,2016-04-08 15:00:44.298,2016/04/08 15:00:44.298,False
15898,Application_709842917,A_Cancelled,User_1,2016-04-08 15:00:46.265,2016/04/08 15:00:46.265,
15899,Application_709842917,O_Cancelled,User_1,2016-04-08 15:00:46.297,2016/04/08 15:00:46.297,False
15900,Application_356152193,A_Cancelled,User_1,2016-04-08 15:00:47.274,2016/04/08 15:00:47.274,
15901,Application_356152193,O_Cancelled,User_1,2016-04-08 15:00:47.307,2016/04/08 15:00:47.307,False
15902,Application_1641093027,A_Cancelled,User_1,2016-04-08 15:00:49.491,2016/04/08 15:00:49.491,
15903,Application_1641093027,O_Cancelled,User_1,2016-04-08 15:00:49.569,2016/04/08 15:00:49.569,
15904,Application_1641093027,O_Cancelled,User_1,2016-04-08 15:00:49.581,2016/04/08 15:00:49.581,False
15905,Application_1644570060,A_Cancelled,User_1,2016-04-08 15:00:50.469,2016/04/08 15:00:50.469,
15906,Application_1644570060,O_Cancelled,User_1,2016-04-08 15:00:50.505,2016/04/08 15:00:50.505,False
15907,Application_316626490,A_Cancelled,User_1,2016-04-08 15:00:52.475,2016/04/08 15:00:52.475,
15908,Application_316626490,O_Cancelled,User_1,2016-04-08 15:00:52.506,2016/04/08 15:00:52.506,False
15909,Application_2124823945,A_Cancelled,User_1,2016-04-08 15:00:53.278,2016/04/08 15:00:53.278,
15910,Application_2124823945,O_Cancelled,User_1,2016-04-08 15:00:53.329,2016/04/08 15:00:53.329,False
15911,Application_573254015,A_Cancelled,User_1,2016-04-08 15:00:55.683,2016/04/08 15:00:55.683,
15912,Application_573254015,O_Cancelled,User_1,2016-04-08 15:00:55.728,2016/04/08 15:00:55.728,False
15913,Application_1799347283,A_Cancelled,User_1,2016-04-08 15:00:56.887,2016/04/08 15:00:56.887,
15914,Application_1799347283,O_Cancelled,User_1,2016-04-08 15:00:56.932,2016/04/08 15:00:56.932,False
15915,Application_1992093770,A_Cancelled,User_1,2016-04-08 15:00:59.898,2016/04/08 15:00:59.898,
15916,Application_1992093770,O_Cancelled,User_1,2016-04-08 15:00:59.927,2016/04/08 15:00:59.927,False
15917,Application_585290222,A_Cancelled,User_1,2016-04-08 15:01:00.925,2016/04/08 15:01:00.925,
15918,Application_585290222,O_Cancelled,User_1,2016-04-08 15:01:00.960,2016/04/08 15:01:00.960,False
15919,Application_731761087,A_Cancelled,User_1,2016-04-08 15:01:02.200,2016/04/08 15:01:02.200,
15920,Application_731761087,O_Cancelled,User_1,2016-04-08 15:01:02.230,2016/04/08 15:01:02.230,False
15921,Application_409724822,A_Concept,User_1,2016-04-08 15:53:32.891,2016/04/08 15:53:32.891,
15922,Application_409724822,A_Submitted,User_1,2016-04-08 15:53:32.891,2016/04/08 15:53:32.891,
15923,Application_1908872618,W_Validate application,User_30,2016-04-08 15:54:20.814,2016/06/15 21:39:02.117,
15924,Application_1908872618,A_Validating,User_113,2016-04-08 15:54:21.773,2016/04/08 15:54:21.773,
15925,Application_1908872618,O_Returned,User_113,2016-04-08 15:54:32.631,2016/04/08 15:54:32.631,
15926,Application_1456703915,W_Validate application,User_99,2016-04-08 16:01:34.644,2016/04/12 23:42:53.878,
15927,Application_1456703915,A_Validating,User_113,2016-04-08 16:01:35.822,2016/04/08 16:01:35.822,
15928,Application_1456703915,O_Returned,User_113,2016-04-08 16:01:44.692,2016/04/08 16:01:44.692,
15929,Application_748088065,W_Validate application,User_116,2016-04-08 16:40:00.808,2016/04/08 16:40:00.808,
15930,Application_748088065,O_Returned,User_116,2016-04-08 16:40:00.808,2016/04/08 16:40:00.808,
15931,Application_748088065,A_Validating,User_116,2016-04-08 16:40:00.808,2016/04/08 16:40:00.808,
15932,Application_1465159299,W_Complete application,User_97,2016-04-08 16:47:28.661,2016/04/08 16:59:00.367,
15933,Application_1465159299,A_Accepted,User_97,2016-04-08 16:55:07.539,2016/04/08 16:55:07.539,
15934,Application_1465159299,O_Create Offer,User_97,2016-04-08 16:56:50.548,2016/04/08 16:56:50.548,
15935,Application_1465159299,O_Created,User_97,2016-04-08 16:56:52.105,2016/04/08 16:56:52.105,
15936,Application_1465159299,O_Sent (mail and online),User_97,2016-04-08 16:59:00.348,2016/04/08 16:59:00.348,
15937,Application_1465159299,W_Call after offers,User_97,2016-04-08 16:59:00.379,2016/04/08 16:59:00.379,
15938,Application_1465159299,A_Complete,User_97,2016-04-08 16:59:00.381,2016/04/08 16:59:00.381,
15939,Application_1657807370,A_Complete,User_31,2016-04-08 17:01:38.827,2016/04/08 17:01:38.827,
15940,Application_1657807370,A_Pending,User_87,2016-04-08 17:01:38.827,2016/04/08 17:01:38.827,True
15941,Application_1657807370,O_Sent (mail and online),User_31,2016-04-08 17:01:38.827,2016/04/08 17:01:38.827,
15942,Application_1657807370,A_Validating,User_112,2016-04-08 17:01:38.827,2016/04/08 17:01:38.827,True
15943,Application_1657807370,O_Accepted,User_87,2016-04-08 17:01:38.827,2016/04/08 17:01:38.827,
15944,Application_1657807370,A_Accepted,User_9,2016-04-08 17:01:38.827,2016/04/08 17:01:38.827,
15945,Application_1657807370,O_Returned,User_112,2016-04-08 17:01:38.827,2016/04/08 17:01:38.827,
15946,Application_1657807370,O_Create Offer,User_31,2016-04-08 17:01:38.827,2016/04/08 17:01:38.827,
15947,Application_1657807370,O_Created,User_31,2016-04-08 17:01:38.827,2016/04/08 17:01:38.827,
15948,Application_1657807370,W_Validate application,User_87,2016-04-08 17:01:38.827,2016/04/08 17:01:38.827,
15949,Application_1657807370,W_Call after offers,User_31,2016-04-08 17:01:38.827,2016/04/08 17:01:38.827,
15950,Application_1657807370,W_Complete application,User_9,2016-04-08 17:01:38.827,2016/04/08 17:01:38.827,
15951,Application_1440890838,A_Create Application,User_16,2016-04-08 17:09:02.426,2016/04/08 17:09:02.426,
15952,Application_1440890838,A_Concept,User_16,2016-04-08 17:09:02.431,2016/04/08 17:09:02.431,
15953,Application_1440890838,W_Complete application,User_16,2016-04-08 17:09:02.448,2016/04/08 17:09:02.448,
15954,Application_409724822,W_Call after offers,User_71,2016-04-08 17:18:35.267,2016/04/08 17:18:35.267,
15955,Application_409724822,A_Cancelled,User_1,2016-04-08 17:18:35.267,2016/04/08 17:18:35.267,
15956,Application_409724822,W_Complete application,User_71,2016-04-08 17:18:35.267,2016/04/08 17:18:35.267,
15957,Application_409724822,O_Cancelled,User_1,2016-04-08 17:18:35.267,2016/04/08 17:18:35.267,False
15958,Application_409724822,O_Created,User_71,2016-04-08 17:18:35.267,2016/04/08 17:18:35.267,
15959,Application_409724822,O_Create Offer,User_71,2016-04-08 17:18:35.267,2016/04/08 17:18:35.267,
15960,Application_409724822,A_Accepted,User_71,2016-04-08 17:18:35.267,2016/04/08 17:18:35.267,
15961,Application_409724822,O_Sent (mail and online),User_71,2016-04-08 17:18:35.267,2016/04/08 17:18:35.267,
15962,Application_409724822,A_Complete,User_71,2016-04-08 17:18:35.267,2016/04/08 17:18:35.267,
15963,Application_1033718512,A_Accepted,User_61,2016-04-08 17:49:12.417,2016/04/08 17:49:12.417,
15964,Application_1033718512,O_Create Offer,User_61,2016-04-08 17:50:55.506,2016/04/08 17:50:55.506,
15965,Application_1033718512,O_Created,User_61,2016-04-08 17:50:56.903,2016/04/08 17:50:56.903,
15966,Application_1033718512,O_Sent (mail and online),User_61,2016-04-08 17:51:43.166,2016/04/08 17:51:43.166,
15967,Application_1033718512,W_Call after offers,User_61,2016-04-08 17:51:43.258,2016/04/08 17:51:43.258,
15968,Application_1033718512,A_Complete,User_61,2016-04-08 17:51:43.262,2016/04/08 17:51:43.262,
15969,Application_889149007,A_Create Application,User_1,2016-04-08 17:59:53.988,2016/04/08 17:59:53.988,
15970,Application_889149007,A_Submitted,User_1,2016-04-08 17:59:54.054,2016/04/08 17:59:54.054,
15971,Application_889149007,A_Concept,User_1,2016-04-08 18:00:39.135,2016/04/08 18:00:39.135,
15972,Application_391410842,W_Complete application,User_61,2016-04-08 18:07:44.542,2016/04/08 18:07:44.542,
15973,Application_37157949,W_Call after offers,User_24,2016-04-08 18:09:35.009,2016/04/08 18:09:35.009,
15974,Application_37157949,A_Concept,User_1,2016-04-08 18:09:35.009,2016/04/08 18:09:35.009,
15975,Application_37157949,A_Complete,User_24,2016-04-08 18:09:35.009,2016/04/08 18:09:35.009,
15976,Application_37157949,O_Sent (mail and online),User_24,2016-04-08 18:09:35.009,2016/04/08 18:09:35.009,
15977,Application_37157949,O_Created,User_24,2016-04-08 18:09:35.009,2016/04/08 18:09:35.009,
15978,Application_37157949,O_Create Offer,User_24,2016-04-08 18:09:35.009,2016/04/08 18:09:35.009,
15979,Application_37157949,A_Accepted,User_24,2016-04-08 18:09:35.009,2016/04/08 18:09:35.009,
15980,Application_37157949,W_Complete application,User_18,2016-04-08 18:09:35.009,2016/04/08 18:09:35.009,
15981,Application_1971442108,W_Complete application,User_97,2016-04-08 18:15:20.479,2016/04/08 18:15:20.479,
15982,Application_1647177006,A_Create Application,User_1,2016-04-08 18:16:11.304,2016/04/08 18:16:11.304,
15983,Application_1647177006,A_Submitted,User_1,2016-04-08 18:16:11.363,2016/04/08 18:16:11.363,
15984,Application_1647177006,A_Concept,User_1,2016-04-08 18:16:50.843,2016/04/08 18:16:50.843,
15985,Application_1647177006,W_Complete application,User_109,2016-04-08 18:17:49.127,2016/04/08 18:20:33.727,
15986,Application_1647177006,A_Accepted,User_109,2016-04-08 18:18:41.064,2016/04/08 18:18:41.064,
15987,Application_1647177006,O_Create Offer,User_109,2016-04-08 18:19:16.781,2016/04/08 18:19:16.781,
15988,Application_1647177006,O_Created,User_109,2016-04-08 18:19:18.154,2016/04/08 18:19:18.154,
15989,Application_1647177006,O_Sent (mail and online),User_109,2016-04-08 18:20:33.695,2016/04/08 18:20:33.695,
15990,Application_1647177006,W_Call after offers,User_109,2016-04-08 18:20:33.754,2016/04/08 21:20:58.723,
15991,Application_1647177006,A_Complete,User_109,2016-04-08 18:20:33.760,2016/04/08 18:20:33.760,
15992,Application_391410842,A_Accepted,User_97,2016-04-08 18:26:16.994,2016/04/08 18:26:16.994,
15993,Application_391410842,O_Create Offer,User_97,2016-04-08 18:28:26.017,2016/04/08 18:28:26.017,
15994,Application_391410842,O_Created,User_97,2016-04-08 18:28:27.378,2016/04/08 18:28:27.378,
15995,Application_391410842,O_Sent (mail and online),User_97,2016-04-08 18:30:23.035,2016/04/08 18:30:23.035,
15996,Application_391410842,W_Call after offers,User_97,2016-04-08 18:30:23.179,2016/04/08 18:30:23.179,
15997,Application_391410842,A_Complete,User_97,2016-04-08 18:30:23.190,2016/04/08 18:30:23.190,
15998,Application_1724540361,W_Complete application,User_61,2016-04-08 18:32:58.768,2016/04/08 18:32:58.768,
15999,Application_719380726,W_Validate application,User_119,2016-04-08 18:42:58.851,2016/04/08 18:42:58.851,
16000,Application_719380726,A_Validating,User_119,2016-04-08 18:42:59.619,2016/04/08 18:42:59.619,
16001,Application_719380726,O_Returned,User_119,2016-04-08 18:43:10.379,2016/04/08 18:43:10.379,
16002,Application_324448966,W_Validate application,User_30,2016-04-08 19:01:50.054,2016/04/12 21:24:03.349,
16003,Application_324448966,A_Validating,User_119,2016-04-08 19:01:51.331,2016/04/08 19:01:51.331,
16004,Application_1971442108,A_Accepted,User_11,2016-04-08 19:18:20.916,2016/04/08 19:18:20.916,
16005,Application_1971442108,O_Create Offer,User_11,2016-04-08 19:19:57.156,2016/04/08 19:19:57.156,
16006,Application_1971442108,O_Created,User_11,2016-04-08 19:19:58.756,2016/04/08 19:19:58.756,
16007,Application_1971442108,O_Sent (mail and online),User_11,2016-04-08 19:20:39.708,2016/04/08 19:20:39.708,
16008,Application_1971442108,W_Call after offers,User_11,2016-04-08 19:20:39.775,2016/04/08 19:20:39.775,
16009,Application_1971442108,A_Complete,User_11,2016-04-08 19:20:39.778,2016/04/08 19:20:39.778,
16010,Application_1014199128,O_Accepted,User_75,2016-04-08 19:26:22.613,2016/04/08 19:26:22.613,True
16011,Application_1014199128,A_Pending,User_75,2016-04-08 19:26:22.617,2016/04/08 19:26:22.617,True
16012,Application_726777197,W_Handle leads,User_5,2016-04-08 19:29:27.986,2016/04/08 19:29:27.986,
16013,Application_1520553542,A_Cancelled,User_1,2016-04-08 19:39:02.071,2016/04/08 19:39:02.071,
16014,Application_1520553542,O_Cancelled,User_1,2016-04-08 19:39:02.071,2016/04/08 19:39:02.071,False
16015,Application_1520553542,A_Complete,User_49,2016-04-08 19:39:02.071,2016/04/08 19:39:02.071,
16016,Application_1520553542,W_Call after offers,User_49,2016-04-08 19:39:02.071,2016/04/08 19:39:02.071,
16017,Application_1348043183,W_Complete application,User_97,2016-04-08 19:54:14.730,2016/04/08 19:54:14.730,
16018,Application_889149007,A_Accepted,User_49,2016-04-08 20:01:12.836,2016/04/08 20:01:12.836,
16019,Application_889149007,O_Create Offer,User_49,2016-04-08 20:05:09.070,2016/04/08 20:05:09.070,
16020,Application_889149007,O_Created,User_49,2016-04-08 20:05:10.809,2016/04/08 20:05:10.809,
16021,Application_889149007,O_Sent (mail and online),User_49,2016-04-08 20:06:21.634,2016/04/08 20:06:21.634,
16022,Application_889149007,W_Call after offers,User_49,2016-04-08 20:06:21.666,2016/04/08 20:06:21.666,
16023,Application_889149007,A_Complete,User_49,2016-04-08 20:06:21.668,2016/04/08 20:06:21.668,
16024,Application_393273474,O_Accepted,User_90,2016-04-08 20:36:27.029,2016/04/08 20:36:27.029,True
16025,Application_393273474,A_Pending,User_90,2016-04-08 20:36:27.034,2016/04/08 20:36:27.034,True
16026,Application_1440890838,A_Accepted,User_86,2016-04-08 20:42:06.593,2016/04/08 20:42:06.593,
16027,Application_1440890838,O_Create Offer,User_86,2016-04-08 20:45:11.397,2016/04/08 20:45:11.397,
16028,Application_1440890838,O_Created,User_86,2016-04-08 20:45:12.887,2016/04/08 20:45:12.887,
16029,Application_1440890838,O_Sent (mail and online),User_86,2016-04-08 20:47:04.754,2016/04/08 20:47:04.754,
16030,Application_1440890838,W_Call after offers,User_86,2016-04-08 20:47:04.783,2016/04/08 20:47:04.783,
16031,Application_1440890838,A_Complete,User_86,2016-04-08 20:47:04.786,2016/04/08 20:47:04.786,
16032,Application_1202911960,W_Validate application,User_99,2016-04-08 21:11:38.114,2016/04/12 17:43:37.906,
16033,Application_1202911960,A_Validating,User_125,2016-04-08 21:11:39.028,2016/04/08 21:11:39.028,
16034,Application_1202911960,O_Returned,User_125,2016-04-08 21:11:51.515,2016/04/08 21:11:51.515,
16035,Application_1647177006,A_Cancelled,User_109,2016-04-08 21:20:58.658,2016/04/08 21:20:58.658,
16036,Application_1647177006,O_Cancelled,User_109,2016-04-08 21:20:58.695,2016/04/08 21:20:58.695,False
16037,Application_1746133767,A_Pending,User_115,2016-04-08 21:25:03.251,2016/04/08 21:25:03.251,True
16038,Application_1589119859,A_Accepted,User_38,2016-04-08 21:38:51.111,2016/04/08 21:38:51.111,
16039,Application_1589119859,O_Created,User_38,2016-04-08 21:38:51.111,2016/04/08 21:38:51.111,
16040,Application_1589119859,O_Sent (mail and online),User_38,2016-04-08 21:38:51.111,2016/04/08 21:38:51.111,
16041,Application_1589119859,O_Cancelled,User_1,2016-04-08 21:38:51.111,2016/04/08 21:38:51.111,False
16042,Application_1589119859,W_Call after offers,User_38,2016-04-08 21:38:51.111,2016/04/08 21:38:51.111,
16043,Application_1589119859,A_Complete,User_38,2016-04-08 21:38:51.111,2016/04/08 21:38:51.111,
16044,Application_1589119859,O_Create Offer,User_38,2016-04-08 21:38:51.111,2016/04/08 21:38:51.111,
16045,Application_1589119859,A_Cancelled,User_1,2016-04-08 21:38:51.111,2016/04/08 21:38:51.111,
16046,Application_409372078,O_Accepted,User_99,2016-04-08 21:43:20.106,2016/04/08 21:43:20.106,True
16047,Application_409372078,A_Pending,User_99,2016-04-08 21:43:20.112,2016/04/08 21:43:20.112,True
16048,Application_726777197,A_Accepted,User_15,2016-04-08 21:43:21.310,2016/04/08 21:43:21.310,
16049,Application_726777197,A_Complete,User_15,2016-04-08 21:43:21.310,2016/04/08 21:43:21.310,
16050,Application_726777197,A_Concept,User_5,2016-04-08 21:43:21.310,2016/04/08 21:43:21.310,
16051,Application_726777197,A_Cancelled,User_1,2016-04-08 21:43:21.310,2016/04/08 21:43:21.310,
16052,Application_726777197,W_Call after offers,User_15,2016-04-08 21:43:21.310,2016/04/08 21:43:21.310,
16053,Application_726777197,W_Complete application,User_15,2016-04-08 21:43:21.310,2016/04/08 21:43:21.310,
16054,Application_726777197,O_Sent (mail and online),User_15,2016-04-08 21:43:21.310,2016/04/08 21:43:21.310,
16055,Application_726777197,O_Created,User_15,2016-04-08 21:43:21.310,2016/04/08 21:43:21.310,
