Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,outcome
b3_144,Assess_eligibility,,2008-02-14 22:02:05,Variant 1,1,
b3_141,Approve_application,,2008-02-14 22:02:54,Variant 7,7,True
b3_141,Loan__application_approved,,2008-02-14 22:02:54,Variant 7,7,
b3_150,Check_credit_history,,2008-02-14 22:03:21,Variant 1,1,
b3_140,Verify_repayment_agreement,,2008-02-14 22:07:14,Variant 5,5,
b3_147,Loan_application_rejected,,2008-02-14 22:11:54,Variant 3,3,False
b3_147,Reject_application,,2008-02-14 22:11:54,Variant 3,3,
b3_151,Appraise_property,,2008-02-14 22:21:11,Variant 1,1,
b3_153,Loan__application_received,,2008-02-14 22:30:00,Variant 3,3,
b3_149,Check_if_home_insurance_quote_is_requested,,2008-02-14 22:31:38,Variant 14,14,
b3_151,Check_credit_history,,2008-02-14 22:34:29,Variant 1,1,
b3_150,Assess_loan_risk,,2008-02-14 22:34:43,Variant 1,1,
b3_146,Verify_repayment_agreement,,2008-02-14 22:35:05,Variant 5,5,
b3_146,Cancel_application,,2008-02-14 22:36:36,Variant 5,5,
b3_146,Loan__application_canceled,,2008-02-14 22:36:36,Variant 5,5,False
b3_148,Prepare_acceptance_pack,,2008-02-14 22:39:40,Variant 4,4,
b3_144,Reject_application,,2008-02-14 22:42:35,Variant 1,1,
b3_144,Loan_application_rejected,,2008-02-14 22:42:35,Variant 1,1,False
b3_150,Assess_eligibility,,2008-02-14 22:46:57,Variant 1,1,
b3_153,Check__application__form_completeness,,2008-02-14 22:48:24,Variant 3,3,
b3_140,Loan__application_canceled,,2008-02-14 22:49:46,Variant 5,5,False
b3_140,Cancel_application,,2008-02-14 22:49:46,Variant 5,5,
b3_151,Assess_loan_risk,,2008-02-14 22:51:07,Variant 1,1,
b3_153,Check_credit_history,,2008-02-14 22:52:52,Variant 3,3,
b3_152,Check__application__form_completeness,,2008-02-14 22:57:19,Variant 3,3,
b3_148,Check_if_home_insurance_quote_is_requested,,2008-02-14 22:59:31,Variant 4,4,
b3_154,Loan__application_received,,2008-02-14 23:00:00,Variant 1,1,
b3_154,Check__application__form_completeness,,2008-02-14 23:01:10,Variant 1,1,
b3_149,Send_home_insurance_quote,,2008-02-14 23:06:08,Variant 14,14,
b3_153,Assess_loan_risk,,2008-02-14 23:07:25,Variant 3,3,
b3_149,Verify_repayment_agreement,,2008-02-14 23:10:08,Variant 14,14,
b3_154,Appraise_property,,2008-02-14 23:11:06,Variant 1,1,
b3_150,Loan_application_rejected,,2008-02-14 23:13:32,Variant 1,1,
b3_150,Reject_application,,2008-02-14 23:13:32,Variant 1,1,False
b3_153,Appraise_property,,2008-02-14 23:16:37,Variant 3,3,
b3_151,Assess_eligibility,,2008-02-14 23:16:54,Variant 1,1,
b3_151,Loan_application_rejected,,2008-02-14 23:17:44,Variant 1,1,
b3_151,Reject_application,,2008-02-14 23:17:44,Variant 1,1,False
b3_148,Send_acceptance_pack,,2008-02-14 23:28:10,Variant 4,4,
b3_155,Loan__application_received,,2008-02-14 23:30:00,Variant 11,11,
b3_155,Check__application__form_completeness,,2008-02-14 23:30:47,Variant 11,11,
b3_155,Appraise_property,,2008-02-14 23:32:48,Variant 11,11,
b3_149,Loan__application_approved,,2008-02-14 23:34:03,Variant 14,14,
b3_149,Approve_application,,2008-02-14 23:34:03,Variant 14,14,True
b3_145,Verify_repayment_agreement,,2008-02-14 23:38:34,Variant 17,17,
b3_145,Approve_application,,2008-02-14 23:43:40,Variant 17,17,True
b3_145,Loan__application_approved,,2008-02-14 23:43:40,Variant 17,17,
b3_154,Check_credit_history,,2008-02-14 23:46:38,Variant 1,1,
b3_154,Assess_loan_risk,,2008-02-14 23:49:36,Variant 1,1,
b3_152,Check_credit_history,,2008-02-14 23:52:25,Variant 3,3,
b3_152,Assess_loan_risk,,2008-02-14 23:55:15,Variant 3,3,
b3_155,Check_credit_history,,2008-02-14 23:55:33,Variant 11,11,
b3_154,Assess_eligibility,,2008-02-14 23:59:02,Variant 1,1,
b3_156,Loan__application_received,,2008-02-15 00:00:00,Variant 1,1,
b3_153,Assess_eligibility,,2008-02-15 00:05:01,Variant 3,3,
b3_156,Check__application__form_completeness,,2008-02-15 00:06:00,Variant 1,1,
b3_152,Appraise_property,,2008-02-15 00:06:14,Variant 3,3,
b3_155,Assess_loan_risk,,2008-02-15 00:15:22,Variant 11,11,
b3_153,Reject_application,,2008-02-15 00:21:30,Variant 3,3,
b3_153,Loan_application_rejected,,2008-02-15 00:21:30,Variant 3,3,False
b3_157,Loan__application_received,,2008-02-15 00:30:00,Variant 1,1,
b3_155,Assess_eligibility,,2008-02-15 00:32:01,Variant 11,11,
b3_157,Check__application__form_completeness,,2008-02-15 00:32:19,Variant 1,1,
b3_152,Assess_eligibility,,2008-02-15 00:34:05,Variant 3,3,
b3_152,Loan_application_rejected,,2008-02-15 00:40:33,Variant 3,3,
b3_152,Reject_application,,2008-02-15 00:40:33,Variant 3,3,False
b3_157,Appraise_property,,2008-02-15 00:41:19,Variant 1,1,
b3_157,Check_credit_history,,2008-02-15 00:42:48,Variant 1,1,
b3_156,Appraise_property,,2008-02-15 00:48:08,Variant 1,1,
b3_157,Assess_loan_risk,,2008-02-15 00:50:20,Variant 1,1,
b3_158,Loan__application_received,,2008-02-15 01:00:00,Variant 2,2,
b3_158,Check__application__form_completeness,,2008-02-15 01:03:22,Variant 2,2,
b3_156,Check_credit_history,,2008-02-15 01:10:06,Variant 1,1,
b3_156,Assess_loan_risk,,2008-02-15 01:20:57,Variant 1,1,
b3_158,Check_credit_history,,2008-02-15 01:21:53,Variant 2,2,
b3_159,Loan__application_received,,2008-02-15 01:30:00,Variant 4,4,
b3_156,Assess_eligibility,,2008-02-15 01:30:42,Variant 1,1,
b3_158,Appraise_property,,2008-02-15 01:33:45,Variant 2,2,
b3_158,Assess_loan_risk,,2008-02-15 01:34:05,Variant 2,2,
b3_158,Assess_eligibility,,2008-02-15 01:37:20,Variant 2,2,
b3_159,Check__application__form_completeness,,2008-02-15 01:39:56,Variant 4,4,
b3_154,Reject_application,,2008-02-15 01:55:25,Variant 1,1,False
b3_154,Loan_application_rejected,,2008-02-15 01:55:25,Variant 1,1,
b3_158,Reject_application,,2008-02-15 01:56:18,Variant 2,2,False
b3_158,Loan_application_rejected,,2008-02-15 01:56:18,Variant 2,2,
b3_160,Loan__application_received,,2008-02-15 02:00:00,Variant 10,10,
b3_155,Prepare_acceptance_pack,,2008-02-15 18:04:50,Variant 11,11,
b3_156,Loan_application_rejected,,2008-02-15 18:19:10,Variant 1,1,False
b3_156,Reject_application,,2008-02-15 18:19:10,Variant 1,1,
b3_155,Check_if_home_insurance_quote_is_requested,,2008-02-15 18:22:02,Variant 11,11,
b3_159,Appraise_property,,2008-02-15 18:26:08,Variant 4,4,
b3_148,Verify_repayment_agreement,,2008-02-15 18:27:08,Variant 4,4,
b3_161,Loan__application_received,,2008-02-15 18:30:00,Variant 11,11,
b3_148,Loan__application_canceled,,2008-02-15 18:30:21,Variant 4,4,
b3_148,Cancel_application,,2008-02-15 18:30:21,Variant 4,4,False
b3_159,Check_credit_history,,2008-02-15 18:32:41,Variant 4,4,
b3_160,Check__application__form_completeness,,2008-02-15 18:34:00,Variant 10,10,
b3_160,Check_credit_history,,2008-02-15 18:34:13,Variant 10,10,
b3_155,Send_home_insurance_quote,,2008-02-15 18:44:14,Variant 11,11,
b3_162,Loan__application_received,,2008-02-15 19:00:00,Variant 1,1,
b3_160,Appraise_property,,2008-02-15 19:08:29,Variant 10,10,
b3_163,Loan__application_received,,2008-02-15 19:30:00,Variant 3,3,
b3_162,Check__application__form_completeness,,2008-02-15 19:33:06,Variant 1,1,
b3_160,Assess_loan_risk,,2008-02-15 19:36:50,Variant 10,10,
b3_160,Assess_eligibility,,2008-02-15 19:37:06,Variant 10,10,
b3_157,Assess_eligibility,,2008-02-15 19:45:47,Variant 1,1,
b3_155,Verify_repayment_agreement,,2008-02-15 19:47:33,Variant 11,11,
b3_161,Check__application__form_completeness,,2008-02-15 19:48:28,Variant 11,11,
b3_163,Check__application__form_completeness,,2008-02-15 19:49:25,Variant 3,3,
b3_161,Appraise_property,,2008-02-15 19:49:34,Variant 11,11,
b3_163,Check_credit_history,,2008-02-15 19:51:12,Variant 3,3,
b3_160,Prepare_acceptance_pack,,2008-02-15 19:57:12,Variant 10,10,
b3_164,Loan__application_received,,2008-02-15 20:00:00,Variant 2,2,
b3_157,Loan_application_rejected,,2008-02-15 20:02:23,Variant 1,1,
b3_157,Reject_application,,2008-02-15 20:02:23,Variant 1,1,False
b3_163,Assess_loan_risk,,2008-02-15 20:03:01,Variant 3,3,
b3_161,Check_credit_history,,2008-02-15 20:03:39,Variant 11,11,
b3_162,Appraise_property,,2008-02-15 20:19:51,Variant 1,1,
b3_165,Loan__application_received,,2008-02-15 20:30:00,Variant 4,4,
b3_160,Check_if_home_insurance_quote_is_requested,,2008-02-15 20:30:57,Variant 10,10,
b3_164,Check__application__form_completeness,,2008-02-15 20:37:29,Variant 2,2,
b3_165,Check__application__form_completeness,,2008-02-15 20:38:30,Variant 4,4,
b3_165,Appraise_property,,2008-02-15 20:38:39,Variant 4,4,
b3_164,Check_credit_history,,2008-02-15 20:39:56,Variant 2,2,
b3_160,Send_acceptance_pack,,2008-02-15 20:47:44,Variant 10,10,
b3_155,Approve_application,,2008-02-15 20:54:18,Variant 11,11,True
b3_155,Loan__application_approved,,2008-02-15 20:54:18,Variant 11,11,True
b3_163,Appraise_property,,2008-02-15 20:57:47,Variant 3,3,
b3_166,Loan__application_received,,2008-02-15 21:00:00,Variant 2,2,
b3_160,Verify_repayment_agreement,,2008-02-15 21:01:17,Variant 10,10,
b3_160,Loan__application_canceled,,2008-02-15 21:01:53,Variant 10,10,False
b3_160,Cancel_application,,2008-02-15 21:01:53,Variant 10,10,
b3_166,Check__application__form_completeness,,2008-02-15 21:01:56,Variant 2,2,
b3_159,Assess_loan_risk,,2008-02-15 21:02:08,Variant 4,4,
b3_165,Check_credit_history,,2008-02-15 21:02:42,Variant 4,4,
b3_165,Assess_loan_risk,,2008-02-15 21:03:40,Variant 4,4,
b3_164,Appraise_property,,2008-02-15 21:08:11,Variant 2,2,
b3_164,Assess_loan_risk,,2008-02-15 21:13:43,Variant 2,2,
b3_165,Assess_eligibility,,2008-02-15 21:15:58,Variant 4,4,
b3_166,Check_credit_history,,2008-02-15 21:17:24,Variant 2,2,
b3_166,Appraise_property,,2008-02-15 21:20:17,Variant 2,2,
b3_159,Assess_eligibility,,2008-02-15 21:25:09,Variant 4,4,
b3_166,Assess_loan_risk,,2008-02-15 21:25:33,Variant 2,2,
b3_161,Assess_loan_risk,,2008-02-15 21:29:18,Variant 11,11,
b3_162,Check_credit_history,,2008-02-15 21:29:46,Variant 1,1,
b3_167,Loan__application_received,,2008-02-15 21:30:00,Variant 11,11,
b3_165,Prepare_acceptance_pack,,2008-02-15 21:30:50,Variant 4,4,
b3_162,Assess_loan_risk,,2008-02-15 21:31:04,Variant 1,1,
b3_164,Assess_eligibility,,2008-02-15 21:34:28,Variant 2,2,
b3_166,Assess_eligibility,,2008-02-15 21:40:26,Variant 2,2,
b3_163,Assess_eligibility,,2008-02-15 21:40:36,Variant 3,3,
b3_163,Loan_application_rejected,,2008-02-15 21:41:38,Variant 3,3,
b3_163,Reject_application,,2008-02-15 21:41:38,Variant 3,3,False
b3_166,Reject_application,,2008-02-15 21:43:12,Variant 2,2,
b3_166,Loan_application_rejected,,2008-02-15 21:43:12,Variant 2,2,False
b3_161,Assess_eligibility,,2008-02-15 21:46:23,Variant 11,11,
b3_164,Reject_application,,2008-02-15 21:47:53,Variant 2,2,False
b3_164,Loan_application_rejected,,2008-02-15 21:47:53,Variant 2,2,
b3_167,Check__application__form_completeness,,2008-02-15 21:54:39,Variant 11,11,
b3_161,Prepare_acceptance_pack,,2008-02-15 21:56:17,Variant 11,11,
b3_167,Appraise_property,,2008-02-15 21:56:41,Variant 11,11,
b3_159,Prepare_acceptance_pack,,2008-02-15 21:58:18,Variant 4,4,
b3_168,Loan__application_received,,2008-02-15 22:00:00,Variant 14,14,
b3_161,Check_if_home_insurance_quote_is_requested,,2008-02-15 22:02:56,Variant 11,11,
b3_162,Assess_eligibility,,2008-02-15 22:12:23,Variant 1,1,
b3_168,Check__application__form_completeness,,2008-02-15 22:13:40,Variant 14,14,
b3_162,Reject_application,,2008-02-15 22:16:00,Variant 1,1,
b3_162,Loan_application_rejected,,2008-02-15 22:16:00,Variant 1,1,False
b3_167,Check_credit_history,,2008-02-15 22:19:55,Variant 11,11,
b3_167,Assess_loan_risk,,2008-02-15 22:21:10,Variant 11,11,
b3_159,Check_if_home_insurance_quote_is_requested,,2008-02-15 22:27:32,Variant 4,4,
b3_169,Loan__application_received,,2008-02-15 22:30:00,Variant 5,5,
b3_161,Send_home_insurance_quote,,2008-02-15 22:34:35,Variant 11,11,
b3_161,Verify_repayment_agreement,,2008-02-15 22:36:02,Variant 11,11,
b3_168,Check_credit_history,,2008-02-15 22:37:09,Variant 14,14,
b3_165,Check_if_home_insurance_quote_is_requested,,2008-02-15 22:38:51,Variant 4,4,
b3_165,Send_acceptance_pack,,2008-02-15 22:39:12,Variant 4,4,
b3_165,Verify_repayment_agreement,,2008-02-15 22:53:05,Variant 4,4,
b3_170,Loan__application_received,,2008-02-15 23:00:00,Variant 7,7,
b3_165,Cancel_application,,2008-02-15 23:01:38,Variant 4,4,
b3_165,Loan__application_canceled,,2008-02-15 23:01:38,Variant 4,4,False
b3_169,Check__application__form_completeness,,2008-02-15 23:03:59,Variant 5,5,
b3_168,Appraise_property,,2008-02-15 23:06:29,Variant 14,14,
b3_169,Appraise_property,,2008-02-15 23:07:16,Variant 5,5,
b3_167,Assess_eligibility,,2008-02-15 23:11:49,Variant 11,11,
b3_161,Approve_application,,2008-02-15 23:29:18,Variant 11,11,True
b3_161,Loan__application_approved,,2008-02-15 23:29:18,Variant 11,11,True
b3_171,Loan__application_received,,2008-02-15 23:30:00,Variant 11,11,
b3_159,Send_acceptance_pack,,2008-02-15 23:34:36,Variant 4,4,
b3_170,Check__application__form_completeness,,2008-02-15 23:36:19,Variant 7,7,
b3_167,Prepare_acceptance_pack,,2008-02-15 23:40:02,Variant 11,11,
b3_159,Verify_repayment_agreement,,2008-02-15 23:51:29,Variant 4,4,
b3_168,Assess_loan_risk,,2008-02-15 23:59:50,Variant 14,14,
b3_172,Loan__application_received,,2008-02-16 00:00:00,Variant 1,1,
b3_159,Cancel_application,,2008-02-16 00:12:43,Variant 4,4,False
b3_159,Loan__application_canceled,,2008-02-16 00:12:43,Variant 4,4,
b3_171,Check__application__form_completeness,,2008-02-16 00:16:08,Variant 11,11,
b3_169,Check_credit_history,,2008-02-16 00:17:38,Variant 5,5,
b3_172,Check__application__form_completeness,,2008-02-16 00:22:48,Variant 1,1,
b3_173,Loan__application_received,,2008-02-16 00:30:00,Variant 1,1,
b3_167,Check_if_home_insurance_quote_is_requested,,2008-02-16 00:31:30,Variant 11,11,
b3_167,Send_home_insurance_quote,,2008-02-16 00:33:03,Variant 11,11,
b3_171,Appraise_property,,2008-02-16 00:33:49,Variant 11,11,
b3_172,Appraise_property,,2008-02-16 00:34:21,Variant 1,1,
b3_167,Verify_repayment_agreement,,2008-02-16 00:42:44,Variant 11,11,
b3_174,Loan__application_received,,2008-02-16 01:00:00,Variant 3,3,
b3_169,Assess_loan_risk,,2008-02-16 01:01:57,Variant 5,5,
b3_174,Check__application__form_completeness,,2008-02-16 01:04:18,Variant 3,3,
b3_171,Check_credit_history,,2008-02-16 01:06:18,Variant 11,11,
b3_173,Check__application__form_completeness,,2008-02-16 01:08:43,Variant 1,1,
b3_172,Check_credit_history,,2008-02-16 01:09:21,Variant 1,1,
b3_172,Assess_loan_risk,,2008-02-16 01:10:01,Variant 1,1,
b3_169,Assess_eligibility,,2008-02-16 01:16:03,Variant 5,5,
b3_174,Check_credit_history,,2008-02-16 01:18:17,Variant 3,3,
b3_171,Assess_loan_risk,,2008-02-16 01:26:51,Variant 11,11,
b3_175,Loan__application_received,,2008-02-16 01:30:00,Variant 4,4,
b3_174,Assess_loan_risk,,2008-02-16 01:32:29,Variant 3,3,
b3_170,Appraise_property,,2008-02-16 01:33:37,Variant 7,7,
b3_175,Check__application__form_completeness,,2008-02-16 01:36:02,Variant 4,4,
b3_168,Assess_eligibility,,2008-02-16 01:37:20,Variant 14,14,
b3_173,Appraise_property,,2008-02-16 01:46:08,Variant 1,1,
b3_175,Appraise_property,,2008-02-16 01:47:04,Variant 4,4,
b3_170,Check_credit_history,,2008-02-16 01:48:51,Variant 7,7,
b3_168,Prepare_acceptance_pack,,2008-02-16 01:49:33,Variant 14,14,
b3_168,Check_if_home_insurance_quote_is_requested,,2008-02-16 01:50:38,Variant 14,14,
b3_167,Approve_application,,2008-02-16 01:54:07,Variant 11,11,True
b3_167,Loan__application_approved,,2008-02-16 01:54:07,Variant 11,11,
b3_172,Assess_eligibility,,2008-02-16 01:57:10,Variant 1,1,
b3_170,Assess_loan_risk,,2008-02-16 01:59:20,Variant 7,7,
b3_176,Loan__application_received,,2008-02-16 02:00:00,Variant 15,15,
b3_169,Prepare_acceptance_pack,,2008-02-16 18:03:47,Variant 5,5,
b3_170,Assess_eligibility,,2008-02-16 18:06:14,Variant 7,7,
b3_175,Check_credit_history,,2008-02-16 18:10:27,Variant 4,4,
b3_173,Check_credit_history,,2008-02-16 18:14:57,Variant 1,1,
b3_169,Check_if_home_insurance_quote_is_requested,,2008-02-16 18:20:32,Variant 5,5,
b3_172,Loan_application_rejected,,2008-02-16 18:23:39,Variant 1,1,False
b3_172,Reject_application,,2008-02-16 18:23:39,Variant 1,1,
b3_177,Loan__application_received,,2008-02-16 18:30:00,Variant 12,12,
b3_173,Assess_loan_risk,,2008-02-16 18:34:10,Variant 1,1,
b3_169,Send_home_insurance_quote,,2008-02-16 18:35:22,Variant 5,5,
b3_173,Assess_eligibility,,2008-02-16 18:40:45,Variant 1,1,
b3_173,Reject_application,,2008-02-16 18:43:02,Variant 1,1,
b3_173,Loan_application_rejected,,2008-02-16 18:43:02,Variant 1,1,False
b3_169,Verify_repayment_agreement,,2008-02-16 18:47:46,Variant 5,5,
b3_169,Loan__application_canceled,,2008-02-16 18:50:42,Variant 5,5,
b3_169,Cancel_application,,2008-02-16 18:50:42,Variant 5,5,False
b3_175,Assess_loan_risk,,2008-02-16 18:53:56,Variant 4,4,
b3_171,Assess_eligibility,,2008-02-16 18:55:28,Variant 11,11,
b3_174,Appraise_property,,2008-02-16 18:56:23,Variant 3,3,
b3_178,Loan__application_received,,2008-02-16 19:00:00,Variant 6,6,
b3_175,Assess_eligibility,,2008-02-16 19:02:03,Variant 4,4,
b3_168,Send_home_insurance_quote,,2008-02-16 19:03:14,Variant 14,14,
b3_175,Prepare_acceptance_pack,,2008-02-16 19:07:25,Variant 4,4,
b3_177,Check__application__form_completeness,,2008-02-16 19:08:34,Variant 12,12,
b3_176,Check__application__form_completeness,,2008-02-16 19:12:35,Variant 15,15,
b3_168,Verify_repayment_agreement,,2008-02-16 19:14:34,Variant 14,14,
b3_168,Approve_application,,2008-02-16 19:14:48,Variant 14,14,True
b3_168,Loan__application_approved,,2008-02-16 19:14:48,Variant 14,14,
b3_177,Return_application_back_to_applicant,,2008-02-16 19:20:12,Variant 12,12,
b3_171,Prepare_acceptance_pack,,2008-02-16 19:22:56,Variant 11,11,
b3_175,Check_if_home_insurance_quote_is_requested,,2008-02-16 19:25:19,Variant 4,4,
b3_170,Prepare_acceptance_pack,,2008-02-16 19:27:47,Variant 7,7,
b3_179,Loan__application_received,,2008-02-16 19:30:00,Variant 2,2,
b3_174,Assess_eligibility,,2008-02-16 19:35:14,Variant 3,3,
b3_175,Send_acceptance_pack,,2008-02-16 19:38:22,Variant 4,4,
b3_178,Check__application__form_completeness,,2008-02-16 19:38:26,Variant 6,6,
b3_175,Verify_repayment_agreement,,2008-02-16 19:40:38,Variant 4,4,
b3_171,Check_if_home_insurance_quote_is_requested,,2008-02-16 19:44:56,Variant 11,11,
b3_178,Check_credit_history,,2008-02-16 19:51:59,Variant 6,6,
b3_178,Appraise_property,,2008-02-16 19:58:22,Variant 6,6,
b3_180,Loan__application_received,,2008-02-16 20:00:00,Variant 41,41,
b3_175,Cancel_application,,2008-02-16 20:02:35,Variant 4,4,
b3_175,Loan__application_canceled,,2008-02-16 20:02:35,Variant 4,4,False
b3_171,Send_home_insurance_quote,,2008-02-16 20:10:27,Variant 11,11,
b3_180,Check__application__form_completeness,,2008-02-16 20:18:05,Variant 41,41,
b3_179,Check__application__form_completeness,,2008-02-16 20:18:12,Variant 2,2,
b3_179,Check_credit_history,,2008-02-16 20:20:22,Variant 2,2,
b3_178,Assess_loan_risk,,2008-02-16 20:25:06,Variant 6,6,
b3_181,Loan__application_received,,2008-02-16 20:30:00,Variant 3,3,
b3_179,Appraise_property,,2008-02-16 20:31:17,Variant 2,2,
b3_176,Check_credit_history,,2008-02-16 20:39:46,Variant 15,15,
b3_174,Loan_application_rejected,,2008-02-16 20:44:20,Variant 3,3,
b3_174,Reject_application,,2008-02-16 20:44:20,Variant 3,3,False
b3_178,Assess_eligibility,,2008-02-16 20:47:51,Variant 6,6,
b3_179,Assess_loan_risk,,2008-02-16 20:50:51,Variant 2,2,
b3_180,Return_application_back_to_applicant,,2008-02-16 20:51:53,Variant 41,41,
b3_182,Loan__application_received,,2008-02-16 21:00:00,Variant 7,7,
b3_182,Check__application__form_completeness,,2008-02-16 21:02:48,Variant 7,7,
b3_180,Receive_updated_application,,2008-02-16 21:04:26,Variant 41,41,
b3_180,Check__application__form_completeness,,2008-02-16 21:08:51,Variant 41,41,
b3_181,Check__application__form_completeness,,2008-02-16 21:09:41,Variant 3,3,
b3_177,Receive_updated_application,,2008-02-16 21:09:47,Variant 12,12,
b3_178,Prepare_acceptance_pack,,2008-02-16 21:12:52,Variant 6,6,
b3_177,Check__application__form_completeness,,2008-02-16 21:13:40,Variant 12,12,
b3_177,Appraise_property,,2008-02-16 21:13:59,Variant 12,12,
b3_181,Check_credit_history,,2008-02-16 21:15:07,Variant 3,3,
