caseid,activity,resource,ts,outcome
7641047,phase advice known,3273854,2013-08-05 07:00:00,True
6296900,register objection and appeal periods,560890,2013-08-06 07:00:00,True
6296900,transcript decision environmental permit to stakeholders,560890,2013-08-06 07:00:00,True
6296900,creating cover letter decision,560890,2013-08-06 07:00:00,True
7071988,enter senddate decision environmental permit,560890,2013-08-06 07:00:00,True
7071988,creating cover letter decision,560890,2013-08-06 07:00:00,True
7071988,set decision phase decision permitting decided,560890,2013-08-06 07:00:00,True
6296900,decision date prior to decision,560890,2013-08-06 07:00:00,True
7071988,transcript decision environmental permit to stakeholders,560890,2013-08-06 07:00:00,True
7071988,generating decision environmental permit,560890,2013-08-06 07:00:00,True
7071988,phase decision ready,560890,2013-08-06 07:00:00,True
7071988,phase decision taken,560890,2013-08-06 07:00:00,True
7071988,phase decision sent,560890,2013-08-06 07:00:00,True
7071988,create publication document,560890,2013-08-06 07:00:00,True
7071988,register objection and appeal periods,560890,2013-08-06 07:00:00,True
6296900,set decision status,560890,2013-08-06 07:00:00,True
6296900,generating decision environmental permit,560890,2013-08-06 07:00:00,True
6296900,perspective on draft decision environmental permit received,560890,2013-08-06 07:00:00,True
6296900,set decision phase decision permitting decided,560890,2013-08-06 07:00:00,True
6296900,submit decision,560890,2013-08-06 07:00:00,True
6296900,phase decision ready,560890,2013-08-06 07:00:00,True
6296900,phase decision taken,560890,2013-08-06 07:00:00,True
6296900,creating environmental permit decision,560890,2013-08-06 07:00:00,True
7071988,start decision phase decision permitting sent,560890,2013-08-06 07:00:00,True
7071988,submit decision,560890,2013-08-06 07:00:00,True
7675576,transcript decision environmental permit to stakeholders,560890,2013-08-06 07:00:00,True
7675576,phase decision sent,560890,2013-08-06 07:00:00,True
7675576,phase decision taken,560890,2013-08-06 07:00:00,True
7675576,enter senddate decision,560890,2013-08-06 07:00:00,True
7675576,creating cover letter decision,560890,2013-08-06 07:00:00,True
7675576,register objection and appeal periods,560890,2013-08-06 07:00:00,True
7675576,start decision phase decision permitting sent,560890,2013-08-06 07:00:00,True
7675576,record date of decision environmental permit,560890,2013-08-06 07:00:00,True
7675576,set decision phase decision permitting decided,560890,2013-08-06 07:00:00,True
7674299,create subcases completeness,2670601,2013-08-06 07:00:00,True
7675576,enter senddate decision environmental permit,560890,2013-08-06 07:00:00,True
7868178,create letter requesting missing data,3273854,2013-08-06 07:00:00,True
7868178,create subcases completeness,3273854,2013-08-06 07:00:00,True
7868178,procedure change,3273854,2013-08-06 07:00:00,True
7868178,start WABOprocedure,3273854,2013-08-06 07:00:00,True
7868178,request complete,3273854,2013-08-06 07:00:00,True
7868178,term for supplying missing data,3273854,2013-08-06 07:00:00,True
7674299,procedure change,2670601,2013-08-06 07:00:00,True
7868178,retrieve missing data,3273854,2013-08-06 07:00:00,True
7071988,record date of decision environmental permit,560890,2013-08-06 15:27:44,True
7071988,enter senddate decision environmental permit,560890,2013-08-06 16:14:21,True
7071988,enter senddate decision,560890,2013-08-06 16:14:21,True
7675576,enter senddate decision environmental permit,560890,2013-08-06 17:21:42,True
6296900,record date of decision environmental permit,560890,2013-08-06 22:42:09,True
7674299,request complete,2670601,2013-08-07 07:00:00,True
7992878,registration date publication,560912,2013-08-07 07:00:00,
7992878,OLO messaging active,560912,2013-08-07 07:00:00,
7992878,forward to the competent authority,560912,2013-08-07 07:00:00,
7992878,create publication document,560912,2013-08-07 07:00:00,
7992878,create procedure confirmation,560912,2013-08-07 07:00:00,True
7992878,send confirmation receipt,560912,2013-08-07 07:00:00,True
7674299,retrieve missing data,2670601,2013-08-07 07:00:00,True
7992878,regular procedure without MER,560912,2013-08-07 07:00:00,True
7992878,start WABOprocedure,560912,2013-08-07 07:00:00,True
7992878,phase application received,560912,2013-08-07 07:00:00,
7992878,send confirmation receipt,560912,2013-08-07 07:00:00,True
7674299,phase asked additional information,2670601,2013-08-07 07:00:00,True
7816439,phase additional information received,560912,2013-08-07 07:00:00,True
8051084,register submission date request,560872,2013-08-07 07:00:00,
7674299,term for supplying missing data,2670601,2013-08-07 07:00:00,True
8050401,register submission date request,560872,2013-08-07 07:00:00,
7987079,start WABOprocedure,560912,2013-08-07 07:00:00,
7987079,regular procedure without MER,560912,2013-08-07 07:00:00,
7987079,forward to the competent authority,560912,2013-08-07 07:00:00,
8048985,register submission date request,560872,2013-08-07 07:00:00,
7987079,send confirmation receipt,560912,2013-08-07 07:00:00,
7987079,OLO messaging active,560912,2013-08-07 07:00:00,
7987079,create procedure confirmation,560912,2013-08-07 07:00:00,True
7987079,send confirmation receipt,560912,2013-08-07 07:00:00,True
7674299,create letter requesting missing data,2670601,2013-08-07 07:00:00,True
7816439,enter receipt of additional data,560912,2013-08-07 07:00:00,True
7816439,receive additional information,560912,2013-08-07 07:00:00,True
7987079,phase application received,560912,2013-08-07 07:00:00,
7987079,enter senddate acknowledgement,560912,2013-08-07 15:52:54,True
7992878,enter senddate acknowledgement,560912,2013-08-07 18:03:18,True
7674299,enter senddate acknowledgement,2670601,2013-08-07 19:02:13,True
7674299,enter senddate retrieve missing data,2670601,2013-08-07 20:03:06,True
4602366,request complete,560462,2013-08-08 07:00:00,
7734076,grounds for refusal,3273854,2013-08-08 07:00:00,True
7734076,set decision status,3273854,2013-08-08 07:00:00,True
7734076,create subcases completeness,3273854,2013-08-08 07:00:00,True
7734076,procedure change,3273854,2013-08-08 07:00:00,True
7734076,phase application receptive,3273854,2013-08-08 07:00:00,True
7734076,send letter in progress,3273854,2013-08-08 07:00:00,True
7734076,treat subcases content,3273854,2013-08-08 07:00:00,True
7734076,completed subcases content,3273854,2013-08-08 07:00:00,True
7734076,procedure change,3273854,2013-08-08 07:00:00,True
7734076,phase advice known,3273854,2013-08-08 07:00:00,True
7734076,ask stakeholders views,3273854,2013-08-08 07:00:00,True
7734076,assessment of content completed,3273854,2013-08-08 07:00:00,True
7734076,article 34  WABO applies,3273854,2013-08-08 07:00:00,True
7734076,enter senddate decision suspension,3273854,2013-08-08 07:00:00,True
7734076,request complete,3273854,2013-08-08 07:00:00,True
7734076,send decision suspension,3273854,2013-08-08 07:00:00,True
7734076,enter date decision suspension,3273854,2013-08-08 07:00:00,True
7734076,creating decision suspension art. 33 WABO,3273854,2013-08-08 07:00:00,True
7734076,article 35 applies,3273854,2013-08-08 07:00:00,True
7734076,article 33 applies,3273854,2013-08-08 07:00:00,True
7734076,suspension ground applicable,3273854,2013-08-08 07:00:00,True
4602366,term for supplying missing data,560462,2013-08-08 07:00:00,
7734076,phase decision suspended,3273854,2013-08-08 07:00:00,True
4602366,subcases completeness completed,560462,2013-08-08 07:00:00,
4602366,procedure change after completeness,560462,2013-08-08 07:00:00,
4602366,resume completeness subcases,560462,2013-08-08 07:00:00,
4602366,send letter in progress,560462,2013-08-08 07:00:00,
4602366,treat subcases content,560462,2013-08-08 07:00:00,
4602366,completed subcases content,560462,2013-08-08 07:00:00,
4602366,WAW permit aspect,560462,2013-08-08 07:00:00,
8030280,register submission date request,560925,2013-08-08 07:00:00,
4602366,assessment of content completed,560462,2013-08-08 07:00:00,
4602366,grounds for refusal,560462,2013-08-08 07:00:00,
4602366,enter receipt of additional data,560462,2013-08-08 07:00:00,
4602366,phase concept draft decision ready,560462,2013-08-08 07:00:00,
4602366,dismiss under mandate,560462,2013-08-08 07:00:00,
4602366,request complete,560462,2013-08-08 07:00:00,
4602366,retrieve missing data,560462,2013-08-08 07:00:00,
4602366,receive additional information,560462,2013-08-08 07:00:00,
4602366,article 34  WABO applies,560462,2013-08-08 07:00:00,
4602366,subcases completeness completed,560462,2013-08-08 07:00:00,
4602366,WAW permit aspect,560462,2013-08-08 07:00:00,
4602366,generate draft decision environmental permit,560462,2013-08-08 07:00:00,
4602366,procedure change,560462,2013-08-08 07:00:00,
4602366,phase advice known,560462,2013-08-08 07:00:00,
4602366,treat subcases completeness,560462,2013-08-08 07:00:00,
4602366,create draft environtmental permit,560462,2013-08-08 07:00:00,
4602366,phase application receptive,560462,2013-08-08 07:00:00,
7865622,request complete,3273854,2013-08-09 07:00:00,True
7865622,phase asked additional information,3273854,2013-08-09 07:00:00,True
7865622,procedure change,3273854,2013-08-09 07:00:00,True
7865622,retrieve missing data,3273854,2013-08-09 07:00:00,True
7865622,create subcases completeness,3273854,2013-08-09 07:00:00,True
7865622,term for supplying missing data,3273854,2013-08-09 07:00:00,True
7865622,create letter requesting missing data,3273854,2013-08-09 07:00:00,True
7734076,set decision phase suspension sent,3273854,2013-08-09 07:00:00,True
7760025,receive additional information,2670601,2013-08-09 07:00:00,True
7760025,phase additional information received,2670601,2013-08-09 07:00:00,True
7734076,enter senddate decision suspension,3273854,2013-08-09 07:00:00,True
7734076,set decision phase suspension decided,3273854,2013-08-09 07:00:00,True
7760025,enter receipt of additional data,2670601,2013-08-09 07:00:00,True
3388781,register deadline,560872,2013-08-09 07:00:00,
3388781,set phase: phase permitting irrevocable,560872,2013-08-09 07:00:00,
7865622,enter senddate retrieve missing data,3273854,2013-08-09 21:18:22,True
8021700,forward to the competent authority,560872,2013-08-12 07:00:00,
8021700,create publication document,560872,2013-08-12 07:00:00,
7487928,objection lodged against decision,560872,2013-08-12 07:00:00,True
8021700,registration date publication,560872,2013-08-12 07:00:00,
7760025,phase advice known,2670601,2013-08-12 07:00:00,True
7760025,treat subcases content,2670601,2013-08-12 07:00:00,True
8021700,create subcases completeness,560872,2013-08-12 07:00:00,
7487928,close case,560872,2013-08-12 07:00:00,True
7487928,read publication date field,560872,2013-08-12 07:00:00,True
8021700,OLO messaging active,560872,2013-08-12 07:00:00,
7487928,read publication date field,560872,2013-08-12 07:00:00,True
7487928,stop all running subcases 2b,560872,2013-08-12 07:00:00,True
7487928,phase archived case,560872,2013-08-12 07:00:00,True
7487928,phase decision irrevocable,560872,2013-08-12 07:00:00,True
7760025,ask stakeholders views,2670601,2013-08-12 07:00:00,True
7760025,grounds for refusal,2670601,2013-08-12 07:00:00,True
7760025,assessment of content completed,2670601,2013-08-12 07:00:00,True
7760025,decision date prior to decision,2670601,2013-08-12 07:00:00,True
7760025,creating environmental permit decision,2670601,2013-08-12 07:00:00,True
7544155,stop all running subcases 2b,560872,2013-08-12 07:00:00,True
7487928,phase case handled,560872,2013-08-12 07:00:00,True
8021700,phase application received,560872,2013-08-12 07:00:00,
7711919,request complete,2670601,2013-08-12 07:00:00,True
8021700,regular procedure without MER,560872,2013-08-12 07:00:00,
7544155,phase case handled,560872,2013-08-12 07:00:00,True
7711919,phase asked additional information,2670601,2013-08-12 07:00:00,True
7711919,create letter requesting missing data,2670601,2013-08-12 07:00:00,True
7711919,retrieve missing data,2670601,2013-08-12 07:00:00,True
7711919,create subcases completeness,2670601,2013-08-12 07:00:00,True
7865622,send confirmation receipt additional data,560872,2013-08-12 07:00:00,True
7865622,phase additional information received,560872,2013-08-12 07:00:00,True
7865622,enter receipt of additional data,560872,2013-08-12 07:00:00,True
7865622,MER present in supplement,560872,2013-08-12 07:00:00,True
8021700,send confirmation receipt,560872,2013-08-12 07:00:00,
7865622,receive additional information,560872,2013-08-12 07:00:00,True
7760025,set decision status,2670601,2013-08-12 07:00:00,True
7760025,request complete,2670601,2013-08-12 07:00:00,True
7760025,MER present in supplement,2670601,2013-08-12 07:00:00,True
7760025,article 34  WABO applies,2670601,2013-08-12 07:00:00,True
7711919,procedure change,2670601,2013-08-12 07:00:00,True
7711919,term for supplying missing data,2670601,2013-08-12 07:00:00,True
8021700,send confirmation receipt,560872,2013-08-12 07:00:00,True
8021700,create procedure confirmation,560872,2013-08-12 07:00:00,True
7711919,investigate BAG objects,2670601,2013-08-12 07:00:00,True
