Case ID,Activity,Resource,Complete Timestamp,outcome
S71598,Create Fine,823.0,2002-06-16 00:00:00,
V8768,Insert Fine Notification,,2002-06-17 00:00:00,
S72002,Insert Fine Notification,,2002-06-17 00:00:00,
N40637,Insert Fine Notification,,2002-06-17 00:00:00,
N40668,Insert Fine Notification,,2002-06-17 00:00:00,
N40214,Insert Fine Notification,,2002-06-17 00:00:00,
N42215,Insert Fine Notification,,2002-06-17 00:00:00,
S71904,Insert Fine Notification,,2002-06-17 00:00:00,
N41867,Insert Fine Notification,,2002-06-17 00:00:00,
V8798,Insert Fine Notification,,2002-06-17 00:00:00,
N41832,Insert Fine Notification,,2002-06-17 00:00:00,
N41470,Insert Fine Notification,,2002-06-17 00:00:00,
N41994,Insert Fine Notification,,2002-06-17 00:00:00,
S66655,Insert Fine Notification,,2002-06-17 00:00:00,
S70999,Insert Fine Notification,,2002-06-17 00:00:00,
C14456,Insert Fine Notification,,2002-06-17 00:00:00,
N42402,Insert Fine Notification,,2002-06-17 00:00:00,
N41681,Insert Fine Notification,,2002-06-17 00:00:00,
N40217,Insert Fine Notification,,2002-06-17 00:00:00,
N40740,Insert Fine Notification,,2002-06-17 00:00:00,
N41450,Insert Fine Notification,,2002-06-17 00:00:00,
S71074,Insert Fine Notification,,2002-06-17 00:00:00,
N41956,Insert Fine Notification,,2002-06-17 00:00:00,
N41416,Insert Fine Notification,,2002-06-17 00:00:00,
N42343,Payment,,2002-06-17 00:00:00,False
N41952,Insert Fine Notification,,2002-06-17 00:00:00,
N41761,Insert Fine Notification,,2002-06-17 00:00:00,
N39524,Insert Fine Notification,,2002-06-17 00:00:00,
C14537,Create Fine,29.0,2002-06-17 00:00:00,
N42951,Create Fine,536.0,2002-06-17 00:00:00,
N42348,Create Fine,548.0,2002-06-17 00:00:00,
N41641,Insert Fine Notification,,2002-06-17 00:00:00,
S71020,Insert Fine Notification,,2002-06-17 00:00:00,
S70718,Insert Fine Notification,,2002-06-17 00:00:00,
S72885,Create Fine,820.0,2002-06-17 00:00:00,
N41053,Insert Fine Notification,,2002-06-17 00:00:00,
S71353,Insert Fine Notification,,2002-06-17 00:00:00,
N40141,Insert Fine Notification,,2002-06-17 00:00:00,
S73671,Create Fine,838.0,2002-06-17 00:00:00,
S68139,Insert Fine Notification,,2002-06-17 00:00:00,
N41490,Insert Fine Notification,,2002-06-17 00:00:00,
S71014,Insert Fine Notification,,2002-06-17 00:00:00,
N41815,Insert Fine Notification,,2002-06-17 00:00:00,
N40139,Insert Fine Notification,,2002-06-17 00:00:00,
N41441,Insert Fine Notification,,2002-06-18 00:00:00,
S73161,Payment,,2002-06-18 00:00:00,False
N41786,Insert Fine Notification,,2002-06-18 00:00:00,
N42686,Create Fine,538.0,2002-06-18 00:00:00,
S71485,Payment,,2002-06-18 00:00:00,False
S73063,Create Fine,821.0,2002-06-18 00:00:00,
S73130,Create Fine,839.0,2002-06-18 00:00:00,
N40735,Insert Fine Notification,,2002-06-18 00:00:00,
S71814,Insert Fine Notification,,2002-06-18 00:00:00,
V9170,Create Fine,11.0,2002-06-18 00:00:00,
S73060,Create Fine,821.0,2002-06-18 00:00:00,
N41833,Insert Fine Notification,,2002-06-18 00:00:00,
S73138,Create Fine,839.0,2002-06-18 00:00:00,
N41808,Insert Fine Notification,,2002-06-18 00:00:00,
N42348,Payment,,2002-06-18 00:00:00,False
N41914,Insert Fine Notification,,2002-06-18 00:00:00,
S73132,Create Fine,839.0,2002-06-18 00:00:00,
N42660,Payment,,2002-06-18 00:00:00,
N41704,Insert Fine Notification,,2002-06-18 00:00:00,
C14982,Create Fine,838.0,2002-06-19 00:00:00,
N42693,Create Fine,538.0,2002-06-19 00:00:00,
N41387,Payment,,2002-06-19 00:00:00,False
N43302,Create Fine,538.0,2002-06-19 00:00:00,
N42635,Payment,,2002-06-19 00:00:00,
V8801,Insert Fine Notification,,2002-06-19 00:00:00,
N42459,Create Fine,548.0,2002-06-19 00:00:00,
S73280,Create Fine,834.0,2002-06-19 00:00:00,
V8731,Payment,,2002-06-19 00:00:00,False
N40348,Payment,,2002-06-20 00:00:00,False
N42638,Payment,,2002-06-20 00:00:00,False
V9196,Create Fine,29.0,2002-06-20 00:00:00,
S71598,Payment,,2002-06-20 00:00:00,False
S73067,Create Fine,821.0,2002-06-20 00:00:00,
C10593,Insert Fine Notification,,2002-06-20 00:00:00,
N42697,Create Fine,538.0,2002-06-20 00:00:00,
S72365,Payment,,2002-06-20 00:00:00,False
N42699,Create Fine,538.0,2002-06-20 00:00:00,
N40634,Payment,,2002-06-21 00:00:00,False
S73304,Create Fine,836.0,2002-06-21 00:00:00,
N38639,Payment,,2002-06-21 00:00:00,
S71057,Payment,,2002-06-21 00:00:00,False
S73571,Create Fine,832.0,2002-06-21 00:00:00,
S73574,Create Fine,832.0,2002-06-21 00:00:00,
N42978,Create Fine,536.0,2002-06-21 00:00:00,
C14537,Payment,,2002-06-21 00:00:00,False
S73755,Create Fine,802.0,2002-06-21 00:00:00,
S73573,Create Fine,832.0,2002-06-21 00:00:00,
N42972,Create Fine,536.0,2002-06-21 00:00:00,
S60924,Payment,,2002-06-22 00:00:00,
S72079,Payment,,2002-06-22 00:00:00,False
S73761,Create Fine,802.0,2002-06-22 00:00:00,
S73766,Create Fine,802.0,2002-06-22 00:00:00,
S73407,Create Fine,827.0,2002-06-22 00:00:00,
S73716,Create Fine,824.0,2002-06-22 00:00:00,
S73717,Create Fine,824.0,2002-06-22 00:00:00,
S73458,Create Fine,837.0,2002-06-22 00:00:00,
S72786,Create Fine,825.0,2002-06-22 00:00:00,
S72785,Create Fine,825.0,2002-06-22 00:00:00,
S73454,Create Fine,837.0,2002-06-22 00:00:00,
S73416,Create Fine,827.0,2002-06-22 00:00:00,
S73353,Create Fine,823.0,2002-06-22 00:00:00,
S73413,Create Fine,827.0,2002-06-22 00:00:00,
S73405,Create Fine,827.0,2002-06-22 00:00:00,
S73802,Create Fine,831.0,2002-06-22 00:00:00,
S73803,Create Fine,831.0,2002-06-22 00:00:00,
S73804,Create Fine,831.0,2002-06-22 00:00:00,
S73809,Create Fine,831.0,2002-06-22 00:00:00,
S71750,Payment,,2002-06-22 00:00:00,False
N42467,Create Fine,548.0,2002-06-23 00:00:00,
S73418,Create Fine,827.0,2002-06-23 00:00:00,
S73363,Create Fine,823.0,2002-06-23 00:00:00,
N42477,Create Fine,548.0,2002-06-23 00:00:00,
S73210,Create Fine,833.0,2002-06-23 00:00:00,
S73462,Create Fine,837.0,2002-06-23 00:00:00,
S73467,Create Fine,837.0,2002-06-23 00:00:00,
N42481,Create Fine,548.0,2002-06-23 00:00:00,
N43318,Create Fine,538.0,2002-06-23 00:00:00,
C14956,Create Fine,833.0,2002-06-24 00:00:00,
N42980,Create Fine,536.0,2002-06-24 00:00:00,
S73858,Create Fine,839.0,2002-06-24 00:00:00,
S71657,Payment,,2002-06-24 00:00:00,False
S68385,Payment,,2002-06-24 00:00:00,False
S73717,Payment,,2002-06-24 00:00:00,False
V8786,Payment,,2002-06-24 00:00:00,False
N41913,Payment,,2002-06-25 00:00:00,False
S73826,Create Fine,831.0,2002-06-25 00:00:00,
S71538,Create Fine,816.0,2002-06-25 00:00:00,
S73829,Create Fine,831.0,2002-06-25 00:00:00,
S73809,Payment,,2002-06-25 00:00:00,False
N41706,Payment,,2002-06-25 00:00:00,False
N43338,Create Fine,538.0,2002-06-25 00:00:00,
N43342,Create Fine,538.0,2002-06-25 00:00:00,
S73903,Create Fine,820.0,2002-06-25 00:00:00,
S73831,Create Fine,831.0,2002-06-26 00:00:00,
N42994,Create Fine,536.0,2002-06-26 00:00:00,
S73908,Create Fine,820.0,2002-06-26 00:00:00,
S73420,Create Fine,827.0,2002-06-26 00:00:00,
N43346,Create Fine,538.0,2002-06-26 00:00:00,
N42990,Create Fine,536.0,2002-06-26 00:00:00,
S73830,Create Fine,831.0,2002-06-26 00:00:00,
N42103,Insert Fine Notification,,2002-06-26 00:00:00,
V8764,Insert Fine Notification,,2002-06-26 00:00:00,
C14982,Payment,,2002-06-26 00:00:00,False
N40138,Payment,,2002-06-26 00:00:00,False
S73761,Payment,,2002-06-26 00:00:00,False
N41985,Insert Fine Notification,,2002-06-26 00:00:00,
N38069,Payment,,2002-06-26 00:00:00,
N43318,Payment,,2002-06-26 00:00:00,False
V8762,Insert Fine Notification,,2002-06-26 00:00:00,
S73477,Create Fine,837.0,2002-06-26 00:00:00,
N41793,Insert Fine Notification,,2002-06-26 00:00:00,
N43108,Create Fine,550.0,2002-06-27 00:00:00,
N43115,Create Fine,550.0,2002-06-27 00:00:00,
N40609,Payment,,2002-06-27 00:00:00,False
S73043,Payment,,2002-06-27 00:00:00,
S52832,Payment,,2002-06-27 00:00:00,
C14745,Payment,,2002-06-27 00:00:00,False
N42492,Create Fine,548.0,2002-06-27 00:00:00,
V7799,Notify Result Appeal to Offender,,2002-06-27 00:00:00,
S57487,Insert Fine Notification,,2002-06-28 00:00:00,
N40632,Payment,,2002-06-28 00:00:00,False
S73060,Payment,,2002-06-28 00:00:00,False
N42990,Payment,,2002-06-28 00:00:00,
N42139,Insert Fine Notification,,2002-06-28 00:00:00,
S73829,Payment,,2002-06-28 00:00:00,False
S73873,Create Fine,839.0,2002-06-28 00:00:00,
N43108,Payment,,2002-06-28 00:00:00,False
S62394,Insert Date Appeal to Prefecture,,2002-06-28 00:00:00,
N40190,Insert Fine Notification,,2002-06-28 00:00:00,
N42997,Create Fine,536.0,2002-06-28 00:00:00,
S73768,Create Fine,802.0,2002-06-28 00:00:00,
S73839,Create Fine,831.0,2002-06-28 00:00:00,
S73845,Create Fine,831.0,2002-06-28 00:00:00,
S60246,Insert Fine Notification,,2002-06-29 00:00:00,
S73911,Create Fine,820.0,2002-06-29 00:00:00,
S73883,Create Fine,839.0,2002-06-29 00:00:00,
S60889,Create Fine,36.0,2002-06-29 00:00:00,
S73225,Create Fine,833.0,2002-06-29 00:00:00,
S73585,Create Fine,832.0,2002-06-29 00:00:00,
S73587,Create Fine,832.0,2002-06-29 00:00:00,
S71866,Insert Fine Notification,,2002-06-29 00:00:00,
N41731,Insert Fine Notification,,2002-06-29 00:00:00,
S73846,Create Fine,831.0,2002-06-29 00:00:00,
N40165,Insert Fine Notification,,2002-06-29 00:00:00,
S73530,Create Fine,810.0,2002-06-29 00:00:00,
S73193,Create Fine,829.0,2002-06-29 00:00:00,
V9277,Create Fine,11.0,2002-06-29 00:00:00,
S73190,Create Fine,829.0,2002-06-29 00:00:00,
S71452,Insert Fine Notification,,2002-06-29 00:00:00,
N43127,Create Fine,550.0,2002-06-29 00:00:00,
S71087,Create Fine,30.0,2002-06-29 00:00:00,
S73200,Create Fine,829.0,2002-06-29 00:00:00,
S72376,Create Fine,830.0,2002-06-29 00:00:00,
S76007,Create Fine,829.0,2002-06-30 00:00:00,
N43374,Create Fine,538.0,2002-06-30 00:00:00,
S73726,Create Fine,824.0,2002-06-30 00:00:00,
S73310,Create Fine,836.0,2002-06-30 00:00:00,
S72956,Create Fine,825.0,2002-06-30 00:00:00,
S73231,Create Fine,833.0,2002-06-30 00:00:00,
N40616,Insert Fine Notification,,2002-06-30 00:00:00,
S73729,Create Fine,824.0,2002-06-30 00:00:00,
S76051,Create Fine,831.0,2002-06-30 00:00:00,
N43404,Create Fine,538.0,2002-06-30 00:00:00,
S73535,Create Fine,810.0,2002-06-30 00:00:00,
N43148,Create Fine,550.0,2002-06-30 00:00:00,
N43385,Create Fine,538.0,2002-06-30 00:00:00,
N43019,Create Fine,536.0,2002-07-01 00:00:00,
S73316,Create Fine,836.0,2002-07-01 00:00:00,
S73612,Create Fine,828.0,2002-07-01 00:00:00,
S73769,Create Fine,802.0,2002-07-01 00:00:00,
S73225,Payment,,2002-07-01 00:00:00,False
S60947,Insert Fine Notification,,2002-07-01 00:00:00,
S76075,Create Fine,831.0,2002-07-01 00:00:00,
S73314,Create Fine,836.0,2002-07-01 00:00:00,
N43161,Create Fine,550.0,2002-07-01 00:00:00,
N41469,Payment,,2002-07-01 00:00:00,False
N43385,Payment,,2002-07-01 00:00:00,False
N42493,Create Fine,548.0,2002-07-01 00:00:00,
S73428,Create Fine,827.0,2002-07-01 00:00:00,
N39390,Add penalty,,2002-07-02 00:00:00,
N39755,Add penalty,,2002-07-02 00:00:00,
N39347,Add penalty,,2002-07-02 00:00:00,
N40039,Add penalty,,2002-07-02 00:00:00,
S76016,Create Fine,829.0,2002-07-02 00:00:00,
N39716,Add penalty,,2002-07-02 00:00:00,
N36215,Add penalty,,2002-07-02 00:00:00,
N41846,Payment,,2002-07-02 00:00:00,False
S70805,Add penalty,,2002-07-02 00:00:00,
C14392,Add penalty,,2002-07-02 00:00:00,
N39706,Add penalty,,2002-07-02 00:00:00,
N41603,Add penalty,,2002-07-02 00:00:00,
S73590,Create Fine,832.0,2002-07-02 00:00:00,
S60866,Add penalty,,2002-07-02 00:00:00,
N41508,Add penalty,,2002-07-02 00:00:00,
N40544,Add penalty,,2002-07-02 00:00:00,
N33780,Add penalty,,2002-07-02 00:00:00,
S73176,Payment,,2002-07-02 00:00:00,
N39576,Add penalty,,2002-07-02 00:00:00,
N39436,Add penalty,,2002-07-02 00:00:00,
N41569,Add penalty,,2002-07-02 00:00:00,
N39632,Add penalty,,2002-07-02 00:00:00,
N41563,Add penalty,,2002-07-02 00:00:00,
N39943,Add penalty,,2002-07-02 00:00:00,
N39620,Add penalty,,2002-07-02 00:00:00,
N39956,Add penalty,,2002-07-02 00:00:00,
N40592,Add penalty,,2002-07-02 00:00:00,
N41324,Payment,,2002-07-02 00:00:00,False
N41290,Add penalty,,2002-07-02 00:00:00,
N40505,Add penalty,,2002-07-02 00:00:00,
N39306,Add penalty,,2002-07-02 00:00:00,
N33704,Add penalty,,2002-07-02 00:00:00,
N40751,Add penalty,,2002-07-02 00:00:00,
N40030,Add penalty,,2002-07-02 00:00:00,
N39301,Add penalty,,2002-07-02 00:00:00,
N40352,Add penalty,,2002-07-03 00:00:00,
N40550,Add penalty,,2002-07-03 00:00:00,
S70886,Add penalty,,2002-07-03 00:00:00,
S62394,Add penalty,,2002-07-03 00:00:00,
S60880,Add penalty,,2002-07-03 00:00:00,
N41580,Add penalty,,2002-07-03 00:00:00,
S76088,Create Fine,831.0,2002-07-03 00:00:00,
N40755,Add penalty,,2002-07-03 00:00:00,
S72971,Create Fine,825.0,2002-07-03 00:00:00,
S73784,Create Fine,802.0,2002-07-03 00:00:00,
S70878,Add penalty,,2002-07-03 00:00:00,
N40642,Add penalty,,2002-07-03 00:00:00,
N41905,Insert Fine Notification,,2002-07-03 00:00:00,
N41626,Add penalty,,2002-07-03 00:00:00,
N41311,Add penalty,,2002-07-03 00:00:00,
N41574,Add penalty,,2002-07-03 00:00:00,
N43408,Create Fine,538.0,2002-07-03 00:00:00,
S70801,Add penalty,,2002-07-03 00:00:00,
S73613,Create Fine,828.0,2002-07-03 00:00:00,
N39959,Add penalty,,2002-07-03 00:00:00,
S70581,Add penalty,,2002-07-03 00:00:00,
S70754,Add penalty,,2002-07-03 00:00:00,
V8652,Payment,,2002-07-03 00:00:00,
N43161,Payment,,2002-07-03 00:00:00,False
S70767,Add penalty,,2002-07-03 00:00:00,
S73858,Payment,,2002-07-03 00:00:00,False
N39230,Add penalty,,2002-07-03 00:00:00,
C14878,Payment,,2002-07-03 00:00:00,False
N43029,Create Fine,536.0,2002-07-04 00:00:00,
S73099,Create Fine,821.0,2002-07-04 00:00:00,
S73436,Create Fine,827.0,2002-07-04 00:00:00,
S73252,Payment,,2002-07-04 00:00:00,False
S73619,Create Fine,828.0,2002-07-04 00:00:00,
S73961,Create Fine,819.0,2002-07-04 00:00:00,
N43180,Create Fine,550.0,2002-07-04 00:00:00,
V9219,Create Fine,25.0,2002-07-04 00:00:00,
S73585,Payment,,2002-07-04 00:00:00,False
S73908,Payment,,2002-07-04 00:00:00,False
N39956,Payment,,2002-07-04 00:00:00,False
N43224,Create Fine,550.0,2002-07-05 00:00:00,
N39909,Add penalty,,2002-07-05 00:00:00,
N42500,Create Fine,548.0,2002-07-05 00:00:00,
S73490,Create Fine,837.0,2002-07-05 00:00:00,
S73447,Create Fine,827.0,2002-07-05 00:00:00,
S73444,Create Fine,827.0,2002-07-05 00:00:00,
N39883,Add penalty,,2002-07-05 00:00:00,
S73626,Create Fine,828.0,2002-07-05 00:00:00,
N40271,Add penalty,,2002-07-05 00:00:00,
N33805,Add penalty,,2002-07-05 00:00:00,
N38981,Add penalty,,2002-07-05 00:00:00,
N40031,Add penalty,,2002-07-05 00:00:00,
N40548,Add penalty,,2002-07-05 00:00:00,
N40550,Payment,,2002-07-05 00:00:00,False
V8652,Add penalty,,2002-07-05 00:00:00,
N41752,Insert Fine Notification,,2002-07-05 00:00:00,
S70760,Add penalty,,2002-07-05 00:00:00,
N43180,Payment,,2002-07-05 00:00:00,False
N40533,Add penalty,,2002-07-05 00:00:00,
N41314,Add penalty,,2002-07-05 00:00:00,
S62381,Add penalty,,2002-07-05 00:00:00,
N43035,Create Fine,536.0,2002-07-06 00:00:00,
N33780,Payment,,2002-07-06 00:00:00,
S76035,Create Fine,829.0,2002-07-06 00:00:00,
S73600,Create Fine,832.0,2002-07-06 00:00:00,
S71242,Create Fine,11.0,2002-07-06 00:00:00,
S73491,Create Fine,837.0,2002-07-06 00:00:00,
S73935,Create Fine,820.0,2002-07-06 00:00:00,
S73596,Create Fine,832.0,2002-07-06 00:00:00,
S73743,Create Fine,824.0,2002-07-06 00:00:00,
N43426,Create Fine,538.0,2002-07-06 00:00:00,
S73495,Create Fine,837.0,2002-07-06 00:00:00,
N43425,Create Fine,538.0,2002-07-06 00:00:00,
S73493,Create Fine,837.0,2002-07-06 00:00:00,
N43449,Create Fine,538.0,2002-07-06 00:00:00,
S76156,Create Fine,839.0,2002-07-06 00:00:00,
V9289,Create Fine,11.0,2002-07-06 00:00:00,
S76454,Create Fine,832.0,2002-07-06 00:00:00,
V9292,Create Fine,11.0,2002-07-06 00:00:00,
S76204,Create Fine,834.0,2002-07-06 00:00:00,
N41542,Add penalty,,2002-07-06 00:00:00,
N39837,Add penalty,,2002-07-06 00:00:00,
N39857,Add penalty,,2002-07-06 00:00:00,
N40563,Add penalty,,2002-07-06 00:00:00,
N40570,Add penalty,,2002-07-06 00:00:00,
S70957,Add penalty,,2002-07-06 00:00:00,
S70896,Add penalty,,2002-07-06 00:00:00,
S76215,Create Fine,834.0,2002-07-07 00:00:00,
S74070,Create Fine,820.0,2002-07-07 00:00:00,
N43223,Create Fine,550.0,2002-07-07 00:00:00,
S73548,Create Fine,810.0,2002-07-07 00:00:00,
S73547,Create Fine,810.0,2002-07-07 00:00:00,
N43043,Create Fine,536.0,2002-07-07 00:00:00,
S73544,Create Fine,810.0,2002-07-07 00:00:00,
S76172,Create Fine,839.0,2002-07-07 00:00:00,
S74053,Create Fine,820.0,2002-07-07 00:00:00,
S76285,Create Fine,831.0,2002-07-07 00:00:00,
S62413,Create Fine,21.0,2002-07-07 00:00:00,
S76120,Create Fine,821.0,2002-07-07 00:00:00,
S73647,Create Fine,828.0,2002-07-07 00:00:00,
S73644,Create Fine,828.0,2002-07-07 00:00:00,
S74060,Create Fine,820.0,2002-07-07 00:00:00,
S76281,Create Fine,831.0,2002-07-07 00:00:00,
S76223,Create Fine,834.0,2002-07-07 00:00:00,
S76047,Create Fine,829.0,2002-07-07 00:00:00,
N43209,Create Fine,550.0,2002-07-07 00:00:00,
S74106,Create Fine,827.0,2002-07-07 00:00:00,
S76165,Create Fine,839.0,2002-07-07 00:00:00,
S73631,Create Fine,828.0,2002-07-07 00:00:00,
N43442,Create Fine,538.0,2002-07-07 00:00:00,
N43041,Create Fine,536.0,2002-07-07 00:00:00,
S76352,Create Fine,833.0,2002-07-07 00:00:00,
N43207,Create Fine,550.0,2002-07-07 00:00:00,
S74011,Create Fine,828.0,2002-07-07 00:00:00,
S76275,Create Fine,831.0,2002-07-07 00:00:00,
S42864,Create Fine,9.0,2002-07-07 00:00:00,
S74005,Create Fine,828.0,2002-07-07 00:00:00,
S76265,Create Fine,831.0,2002-07-07 00:00:00,
N38972,Add penalty,,2002-07-07 00:00:00,
S76117,Create Fine,821.0,2002-07-07 00:00:00,
N38607,Add penalty,,2002-07-07 00:00:00,
N39139,Add penalty,,2002-07-07 00:00:00,
S70798,Add penalty,,2002-07-07 00:00:00,
S73963,Create Fine,819.0,2002-07-07 00:00:00,
S73950,Create Fine,820.0,2002-07-07 00:00:00,
S62405,Create Fine,21.0,2002-07-07 00:00:00,
S73791,Create Fine,802.0,2002-07-07 00:00:00,
S42854,Create Fine,9.0,2002-07-07 00:00:00,
N43227,Create Fine,550.0,2002-07-08 00:00:00,
N43443,Create Fine,538.0,2002-07-08 00:00:00,
S74122,Create Fine,827.0,2002-07-08 00:00:00,
S76180,Create Fine,839.0,2002-07-08 00:00:00,
N38941,Add penalty,,2002-07-08 00:00:00,
S71447,Create Fine,835.0,2002-07-08 00:00:00,
N42802,Create Fine,548.0,2002-07-08 00:00:00,
S76050,Create Fine,829.0,2002-07-08 00:00:00,
S74114,Create Fine,827.0,2002-07-08 00:00:00,
S73373,Create Fine,823.0,2002-07-08 00:00:00,
S74113,Create Fine,827.0,2002-07-08 00:00:00,
S73950,Payment,,2002-07-08 00:00:00,False
S73548,Payment,,2002-07-08 00:00:00,False
S73458,Payment,,2002-07-08 00:00:00,
S57488,Payment,,2002-07-08 00:00:00,False
S52832,Add penalty,,2002-07-08 00:00:00,
S74202,Create Fine,831.0,2002-07-09 00:00:00,
S73373,Payment,,2002-07-09 00:00:00,False
S76204,Payment,,2002-07-09 00:00:00,False
C10593,Payment,,2002-07-09 00:00:00,
S70896,Payment,,2002-07-09 00:00:00,False
S71449,Create Fine,835.0,2002-07-09 00:00:00,
S74201,Create Fine,831.0,2002-07-09 00:00:00,
S74156,Create Fine,829.0,2002-07-09 00:00:00,
N43233,Create Fine,550.0,2002-07-09 00:00:00,
S72885,Payment,,2002-07-09 00:00:00,
S73694,Create Fine,838.0,2002-07-10 00:00:00,
S76369,Create Fine,833.0,2002-07-10 00:00:00,
S76215,Payment,,2002-07-10 00:00:00,False
S73798,Create Fine,802.0,2002-07-10 00:00:00,
S76414,Create Fine,824.0,2002-07-10 00:00:00,
S73444,Payment,,2002-07-10 00:00:00,False
S72299,Payment,,2002-07-10 00:00:00,False
N40633,Payment,,2002-07-10 00:00:00,False
S76117,Payment,,2002-07-10 00:00:00,False
N43456,Create Fine,538.0,2002-07-10 00:00:00,
V9297,Create Fine,11.0,2002-07-10 00:00:00,
S72274,Payment,,2002-07-11 00:00:00,
N40086,Insert Date Appeal to Prefecture,,2002-07-11 00:00:00,
S73493,Payment,,2002-07-11 00:00:00,False
N43247,Create Fine,550.0,2002-07-11 00:00:00,
N43073,Create Fine,536.0,2002-07-11 00:00:00,
S76281,Payment,,2002-07-11 00:00:00,False
C14979,Create Fine,827.0,2002-07-11 00:00:00,
S74029,Create Fine,828.0,2002-07-12 00:00:00,
N38935,Add penalty,,2002-07-12 00:00:00,
S74552,Create Fine,834.0,2002-07-12 00:00:00,
S74126,Create Fine,827.0,2002-07-12 00:00:00,
S74251,Create Fine,802.0,2002-07-12 00:00:00,
S74131,Create Fine,827.0,2002-07-12 00:00:00,
S74356,Create Fine,837.0,2002-07-12 00:00:00,
N41864,Insert Fine Notification,,2002-07-12 00:00:00,
N43248,Create Fine,550.0,2002-07-12 00:00:00,
S74359,Create Fine,837.0,2002-07-12 00:00:00,
N43078,Create Fine,536.0,2002-07-12 00:00:00,
N38639,Add penalty,,2002-07-12 00:00:00,
S62394,Send Appeal to Prefecture,,2002-07-12 00:00:00,False
S74113,Payment,,2002-07-12 00:00:00,False
S74134,Create Fine,827.0,2002-07-13 00:00:00,
S74137,Create Fine,827.0,2002-07-13 00:00:00,
S73969,Create Fine,819.0,2002-07-13 00:00:00,
S72612,Create Fine,16.0,2002-07-13 00:00:00,
V9351,Create Fine,11.0,2002-07-13 00:00:00,
S74604,Create Fine,838.0,2002-07-13 00:00:00,
S74172,Create Fine,829.0,2002-07-13 00:00:00,
S74170,Create Fine,829.0,2002-07-13 00:00:00,
N43255,Create Fine,550.0,2002-07-13 00:00:00,
S76314,Create Fine,816.0,2002-07-13 00:00:00,
S76319,Create Fine,816.0,2002-07-13 00:00:00,
S74506,Create Fine,810.0,2002-07-13 00:00:00,
S76468,Create Fine,832.0,2002-07-14 00:00:00,
N43486,Create Fine,538.0,2002-07-14 00:00:00,
N43487,Create Fine,538.0,2002-07-14 00:00:00,
N43276,Create Fine,550.0,2002-07-14 00:00:00,
