REQUEST_ID,ACTIVITY,START_DATE,END_DATE,CE_UO,ROLE,CLOSURE_TYPE,CLOSURE_REASON,WORKING_STATE,case_cost,outcome
201811007272,Pending Request for Reservation Closure,2018-11-30 12:55:39,2018-11-30 12:59:32.000,BOF,BACK-OFFICE,Inheritance,,Completed,6.51,
201811007272,Pending Liquidation Request,2018-11-30 12:59:32,2018-12-04 03:19:01.000,BOF,BACK-OFFICE,Inheritance,,Completed,7.31,
201811011540,Service closure Request with network responsibility,2018-11-30 13:09:20,2018-11-30 13:10:49.000,398,APPLICANT,Client Recess,7 - Keep other relationships. Same dip,Completed,16.6,
201811011770,Request created,2018-11-30 13:10:37,2018-11-30 13:11:30.000,161,APPLICANT,Inheritance,,Completed,1.5,
201811011540,Service closure Request with BO responsibility,2018-11-30 13:10:49,2018-12-07 10:56:11.000,BOF,BACK-OFFICE,Client Recess,7 - Keep other relationships. Same dip,Completed,17.400000000000002,
201811011770,Service closure Request with network responsibility,2018-11-30 13:11:30,2018-11-30 13:13:16.000,,APPLICANT,Inheritance,,Completed,2.1,
201811011770,Authorization Requested,2018-11-30 13:13:16,2018-11-30 13:14:16.000,384,DIRECTOR,Inheritance,,Completed,4.91,
201811011770,Service closure Request with BO responsibility,2018-11-30 13:14:16,2018-11-30 16:34:52.000,BOF,BACK-OFFICE,Inheritance,,Completed,5.71,
201811008994,Pending Request for Reservation Closure,2018-11-30 14:44:53,2018-11-30 14:47:29.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,18.200000000000006,
201811008994,Pending Liquidation Request,2018-11-30 14:47:29,2018-12-04 03:23:51.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.000000000000004,
201811010831,Network Adjustment Requested,2018-11-30 14:47:34,2018-11-30 16:29:59.000,175,APPLICANT,Inheritance,,Completed,6.31,
201811008714,Pending Request for Reservation Closure,2018-11-30 15:01:50,2018-11-30 15:03:35.000,BOF,BACK-OFFICE,Inheritance,,Completed,6.51,
201811008714,Pending Liquidation Request,2018-11-30 15:03:35,2018-12-04 03:22:39.000,BOF,BACK-OFFICE,Inheritance,,Completed,7.31,
201811009190,Pending Request for Reservation Closure,2018-11-30 15:42:37,2018-11-30 15:43:28.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,18.200000000000006,
201811009190,Pending Liquidation Request,2018-11-30 15:43:28,2018-12-04 03:24:39.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.000000000000004,
201811005788,Pending Request for Reservation Closure,2018-11-30 16:05:37,2018-11-30 16:07:33.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,13.510000000000002,
201811005788,Pending Liquidation Request,2018-11-30 16:07:33,2018-12-04 03:17:36.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,14.310000000000002,
201811010295,Service closure Request with BO responsibility,2018-11-30 16:08:51,2018-11-30 16:11:14.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,12.11,
201811010295,Pending Request for Reservation Closure,2018-11-30 16:11:14,2018-11-30 16:11:36.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,12.910000000000002,
201811010295,Pending Liquidation Request,2018-11-30 16:11:36,2018-12-04 03:30:15.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,13.710000000000004,
201811006044,Pending Request for Reservation Closure,2018-11-30 16:14:29,2018-11-30 16:15:29.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,18.200000000000006,
201811006044,Pending Liquidation Request,2018-11-30 16:15:29,2018-12-04 03:17:40.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.000000000000004,
201811010831,Service closure Request with BO responsibility,2018-11-30 16:29:59,2018-12-07 09:45:48.000,BOF,BACK-OFFICE,Inheritance,,Completed,7.1099999999999985,
201811011770,Pending Request for Reservation Closure,2018-11-30 16:34:52,2018-11-30 16:35:32.000,BOF,BACK-OFFICE,Inheritance,,Completed,6.51,
201811011770,Pending Liquidation Request,2018-11-30 16:35:32,2018-12-04 03:42:37.000,BOF,BACK-OFFICE,Inheritance,,Completed,7.31,
201811007943,Authorization Requested,2018-11-30 16:43:25,2018-11-30 16:44:01.000,75,DIRECTOR,Client Recess,4 - Open new bank account. Same dip,Completed,4.91,
201810011029,Request completed with account closure,2018-12-01 03:05:03,2018-12-01 03:05:03.000,BOF,BACK-OFFICE,Client Recess,7 - Keep other relationships. Same dip,Completed,21.200000000000006,False
201811004518,Request completed with account closure,2018-12-01 03:06:23,2018-12-01 03:06:23.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.800000000000004,False
201811005282,Request completed with account closure,2018-12-01 03:07:15,2018-12-01 03:07:15.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,9.51,False
201811006859,Request completed with account closure,2018-12-01 03:08:57,2018-12-01 03:08:57.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.800000000000004,False
201811008606,Request completed with account closure,2018-12-01 03:12:30,2018-12-01 03:12:30.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.800000000000004,False
201811010577,Request completed with account closure,2018-12-01 03:19:46,2018-12-01 03:19:46.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,8.11,False
201811010589,Request completed with account closure,2018-12-01 03:19:50,2018-12-01 03:19:50.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,8.11,False
201811010645,Request completed with account closure,2018-12-01 03:20:20,2018-12-01 03:20:20.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,15.110000000000005,False
201811010857,Request completed with account closure,2018-12-01 03:21:50,2018-12-01 03:21:50.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,8.11,False
201811010991,Request completed with account closure,2018-12-01 03:23:32,2018-12-01 03:23:32.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,8.11,False
201811011199,Request completed with account closure,2018-12-01 03:24:47,2018-12-01 03:24:47.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.800000000000004,False
201811011288,Request completed with account closure,2018-12-01 03:25:23,2018-12-01 03:25:23.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,8.11,False
201812000022,Request created,2018-12-01 08:04:40,2018-12-06 15:50:52.000,236,APPLICANT,Client Recess,,Completed,1.5,
201812000087,Request created,2018-12-03 09:26:13,2018-12-03 09:26:29.000,415,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
201812000087,Evaluating Request (NO registered letter),2018-12-03 09:26:29,2018-12-03 09:28:07.000,483,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
201812000087,Service closure Request with network responsibility,2018-12-03 09:28:58,2018-12-03 09:30:03.000,483,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
201812000087,Service closure Request with BO responsibility,2018-12-03 09:30:03,2018-12-07 09:19:45.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
201812000126,Request created,2018-12-03 09:47:46,2018-12-03 09:48:32.000,549,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
201812000126,Evaluating Request (NO registered letter),2018-12-03 09:48:32,2018-12-10 11:03:19.000,263,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
201812000143,Request created,2018-12-03 10:02:51,2018-12-03 10:04:53.000,277,APPLICANT,Bank Recess,1 - Client lost,Completed,1.5,
201812000143,Service closure Request with network responsibility,2018-12-03 10:04:53,2018-12-03 10:08:27.000,,APPLICANT,Bank Recess,1 - Client lost,Completed,2.1,
201812000143,Authorization Requested,2018-12-03 10:08:27,2018-12-03 10:14:10.000,198,DIRECTOR,Bank Recess,1 - Client lost,Completed,4.91,
201812000143,Service closure Request with BO responsibility,2018-12-03 10:14:10,2018-12-10 12:44:44.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,5.71,
201812000181,Request created,2018-12-03 10:48:22,2018-12-03 10:48:42.000,392,APPLICANT,Inheritance,,Completed,1.5,
201812000181,Service closure Request with network responsibility,2018-12-03 10:48:42,2019-01-29 09:05:40.000,,APPLICANT,Inheritance,,Completed,2.1,
201811010560,Request created,2018-12-03 12:33:34,2018-12-03 12:33:51.000,23,APPLICANT,Bank Recess,1 - Client lost,Completed,1.5,
201811010560,Service closure Request with network responsibility,2018-12-03 12:33:51,2018-12-04 11:13:52.000,,APPLICANT,Bank Recess,1 - Client lost,Completed,2.1,
201812000386,Request created,2018-12-03 13:16:37,2018-12-03 14:59:31.000,595,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
201812000430,Request created,2018-12-03 14:56:52,2018-12-03 15:07:06.000,93,APPLICANT,Client Recess,2 - Keep bank account. Same dip,Completed,1.5,
201812000386,Evaluating Request (WITH registered letter),2018-12-03 14:59:31,2018-12-11 11:10:50.000,279,DIRECTOR,Client Recess,1 - Client lost,Completed,11.31,
201812000430,Service closure Request with network responsibility,2018-12-03 15:07:06,2018-12-03 15:10:05.000,,APPLICANT,Client Recess,2 - Keep bank account. Same dip,Completed,2.1,
201812000430,Authorization Requested,2018-12-03 15:10:05,2018-12-03 15:13:18.000,379,DIRECTOR,Client Recess,2 - Keep bank account. Same dip,Completed,4.91,
201812000430,Service closure Request with BO responsibility,2018-12-03 15:13:18,2018-12-10 17:11:07.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,5.71,
201812000542,Request created,2018-12-03 17:02:14,2018-12-03 17:04:11.000,107,APPLICANT,Client Recess,7 - Keep other relationships. Same dip,Completed,1.5,
201812000542,Evaluating Request (NO registered letter),2018-12-03 17:04:11,2018-12-03 17:34:19.000,238,DIRECTOR,Client Recess,7 - Keep other relationships. Same dip,Completed,16.0,
201812000549,Request created,2018-12-03 17:09:03,2018-12-03 17:10:15.000,142,APPLICANT,Client Recess,4 - Open new bank account. Same dip,Completed,1.5,
201812000549,Service closure Request with network responsibility,2018-12-03 17:10:15,2018-12-03 17:11:15.000,,APPLICANT,Client Recess,4 - Open new bank account. Same dip,Completed,2.1,
201812000549,Authorization Requested,2018-12-03 17:11:15,2018-12-03 17:15:35.000,408,DIRECTOR,Client Recess,4 - Open new bank account. Same dip,Completed,4.91,
201811009685,Service closure Request with network responsibility,2018-12-03 17:11:50,2018-12-03 17:13:53.000,241,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
201811009685,Service closure Request with BO responsibility,2018-12-03 17:13:53,2018-12-07 12:14:38.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
201812000549,Service closure Request with BO responsibility,2018-12-03 17:15:35,2018-12-07 11:09:09.000,BOF,BACK-OFFICE,Client Recess,4 - Open new bank account. Same dip,Completed,5.71,
201811005456,Pending Request for acquittance of heirs,2018-12-04 03:17:20,2018-12-04 09:53:24.000,BOF,BACK-OFFICE,Inheritance,,Completed,12.31,True
201811005608,Request completed with account closure,2018-12-04 03:17:24,2018-12-04 03:17:24.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.800000000000004,False
201811005788,Request completed with account closure,2018-12-04 03:17:36,2018-12-04 03:17:36.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,15.110000000000005,False
201811006044,Request completed with account closure,2018-12-04 03:17:40,2018-12-04 03:17:40.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.800000000000004,False
201811007272,Pending Request for acquittance of heirs,2018-12-04 03:19:01,2018-12-04 11:28:26.000,BOF,BACK-OFFICE,Inheritance,,Completed,12.31,True
201811008714,Pending Request for acquittance of heirs,2018-12-04 03:22:39,2018-12-04 11:21:44.000,BOF,BACK-OFFICE,Inheritance,,Completed,12.31,True
201811008994,Request completed with account closure,2018-12-04 03:23:51,2018-12-04 03:23:51.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.800000000000004,False
201811009190,Request completed with account closure,2018-12-04 03:24:39,2018-12-04 03:24:39.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.800000000000004,False
201811010194,Back-Office Adjustment Requested,2018-12-04 03:29:48,2018-12-05 10:16:40.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,27.000000000000004,
201811010295,Request completed with account closure,2018-12-04 03:30:15,2018-12-04 03:30:15.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,14.510000000000005,False
201811011770,Pending Request for acquittance of heirs,2018-12-04 03:42:37,2018-12-04 15:25:25.000,BOF,BACK-OFFICE,Inheritance,,Completed,12.31,True
201812000564,Request created,2018-12-04 08:02:10,2018-12-06 15:19:16.000,375,APPLICANT,Client Recess,,Completed,1.5,
201812000542,Service closure Request with network responsibility,2018-12-04 08:22:31,2018-12-04 08:22:51.000,238,APPLICANT,Client Recess,7 - Keep other relationships. Same dip,Completed,16.6,
201812000542,Service closure Request with BO responsibility,2018-12-04 08:22:51,2018-12-11 12:06:54.000,BOF,BACK-OFFICE,Client Recess,7 - Keep other relationships. Same dip,Completed,17.400000000000002,
201812000589,Request created,2018-12-04 08:40:30,2019-01-02 14:09:42.000,114,APPLICANT,Client Recess,,Deleted,1.5,
201811010152,Authorization Requested,2018-12-04 09:11:57,2018-12-04 10:09:29.000,277,DIRECTOR,Client Recess,2 - Keep bank account. Same dip,Completed,4.91,
201812000663,Request created,2018-12-04 09:45:37,2018-12-04 09:46:09.000,529,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
201812000663,Evaluating Request (NO registered letter),2018-12-04 09:46:09,2018-12-04 13:02:09.000,118,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
201811005456,Request completed with account closure,2018-12-04 09:53:24,2018-12-04 09:53:24.000,BOF,BACK-OFFICE,Inheritance,,Completed,13.11,True
201812000706,Request created,2018-12-04 10:08:08,2018-12-04 10:09:22.000,459,APPLICANT,Inheritance,,Completed,1.5,
201812000706,Service closure Request with network responsibility,2018-12-04 10:09:22,2018-12-04 10:30:37.000,,APPLICANT,Inheritance,,Completed,2.1,
201811010152,Service closure Request with BO responsibility,2018-12-04 10:09:29,2018-12-11 13:00:30.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,5.71,
201812000708,Request created,2018-12-04 10:09:47,2018-12-04 10:11:23.000,494,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
201812000708,Evaluating Request (NO registered letter),2018-12-04 10:11:23,2018-12-04 16:10:58.000,587,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
201812000706,Authorization Requested,2018-12-04 10:30:37,2018-12-04 11:24:26.000,589,DIRECTOR,Inheritance,,Completed,4.91,
201812000714,Request created,2018-12-04 10:35:23,2018-12-04 10:35:47.000,231,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
201812000714,Evaluating Request (NO registered letter),2018-12-04 10:35:47,2018-12-04 10:37:47.000,533,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
201812000714,Service closure Request with network responsibility,2018-12-04 10:39:42,2018-12-04 10:40:31.000,533,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
201812000714,Service closure Request with BO responsibility,2018-12-04 10:40:31,2018-12-13 15:29:01.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
201811010560,Authorization Requested,2018-12-04 11:13:52,2018-12-12 11:16:47.000,264,DIRECTOR,Bank Recess,1 - Client lost,Completed,4.91,
201811008714,Request completed with account closure,2018-12-04 11:21:44,2018-12-04 11:21:44.000,BOF,BACK-OFFICE,Inheritance,,Completed,13.11,True
201812000706,Service closure Request with BO responsibility,2018-12-04 11:24:26,2018-12-07 11:23:36.000,BOF,BACK-OFFICE,Inheritance,,Completed,5.71,
201811007272,Request completed with account closure,2018-12-04 11:28:26,2018-12-04 11:28:26.000,BOF,BACK-OFFICE,Inheritance,,Completed,13.11,True
201812000885,Request created,2018-12-04 12:12:48,2018-12-04 12:13:05.000,388,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
201812000885,Evaluating Request (NO registered letter),2018-12-04 12:13:05,2018-12-04 12:32:09.000,314,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
201812000885,Service closure Request with network responsibility,2018-12-04 12:46:03,2018-12-04 12:49:33.000,314,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
201812000885,Service closure Request with BO responsibility,2018-12-04 12:49:33,2018-12-13 12:55:32.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
201812000663,Service closure Request with network responsibility,2018-12-04 13:16:39,2018-12-17 13:08:07.000,118,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
201811011770,Request completed with account closure,2018-12-04 15:25:25,2018-12-04 15:25:25.000,BOF,BACK-OFFICE,Inheritance,,Completed,13.11,True
201811007660,Service closure Request with network responsibility,2018-12-04 15:33:36,2018-12-04 15:36:20.000,470,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
201811007660,Service closure Request with BO responsibility,2018-12-04 15:36:20,2018-12-11 10:47:03.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
201812001121,Request created,2018-12-04 15:46:39,2018-12-04 15:46:53.000,127,APPLICANT,Bank Recess,1 - Client lost,Completed,1.5,
201812001121,Service closure Request with network responsibility,2018-12-04 15:46:53,2018-12-04 15:47:37.000,,APPLICANT,Bank Recess,1 - Client lost,Completed,2.1,
201812001121,Authorization Requested,2018-12-04 15:47:37,2018-12-05 08:46:46.000,164,DIRECTOR,Bank Recess,1 - Client lost,Completed,4.91,
201812000708,Service closure Request with network responsibility,2018-12-04 16:18:24,2018-12-04 16:19:15.000,587,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
201812000708,Service closure Request with BO responsibility,2018-12-04 16:19:15,2018-12-13 11:51:25.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
