Case ID,Activity,Resource,Complete Timestamp,Outcome,Progress
6434820,phase application received,560912,2013-01-08 18:34:21,None,continue
6434820,send confirmation receipt,560912,2013-01-08 18:34:22,None,continue
6434820,send confirmation receipt,560912,2013-01-08 18:35:51,None,continue
6434820,enter senddate acknowledgement,560912,2013-01-08 18:35:52,None,continue
6434820,forward to the competent authority,560912,2013-01-08 18:35:54,None,continue
6434820,regular procedure without MER,560912,2013-01-08 18:35:54,None,continue
6434820,start WABOprocedure,560912,2013-01-08 18:35:55,None,continue
6434820,create procedure confirmation,560912,2013-01-08 18:36:30,None,continue
6434620,OLO messaging active,560912,2013-01-08 20:13:26,None,continue
6434620,phase application received,560912,2013-01-08 20:13:26,None,continue
6434620,send confirmation receipt,560912,2013-01-08 20:13:28,None,continue
6434620,send confirmation receipt,560912,2013-01-08 20:19:18,None,continue
6434620,enter senddate acknowledgement,560912,2013-01-08 20:19:19,None,continue
6434620,start WABOprocedure,560912,2013-01-08 20:19:28,None,continue
6434620,forward to the competent authority,560912,2013-01-08 20:19:28,None,continue
6434620,regular procedure without MER,560912,2013-01-08 20:19:28,None,continue
6434620,create procedure confirmation,560912,2013-01-08 20:19:32,None,continue
6434620,inform BAG administrator,560912,2013-01-08 20:26:55,None,continue
6434620,registration date publication,560912,2013-01-08 20:28:23,None,continue
6434620,create publication document,560912,2013-01-08 20:28:35,None,continue
6436945,OLO messaging active,560912,2013-01-08 23:01:39,None,continue
6436945,phase application received,560912,2013-01-08 23:01:39,None,continue
6436945,send confirmation receipt,560912,2013-01-08 23:01:41,None,continue
6436945,send confirmation receipt,560912,2013-01-08 23:01:44,None,continue
6436945,enter senddate acknowledgement,560912,2013-01-08 23:01:44,None,continue
6436945,start WABOprocedure,560912,2013-01-08 23:01:47,None,continue
6436945,forward to the competent authority,560912,2013-01-08 23:01:47,None,continue
6436945,regular procedure without MER,560912,2013-01-08 23:01:47,None,continue
6436945,create procedure confirmation,560912,2013-01-08 23:02:08,None,continue
6436945,registration date publication,560912,2013-01-08 23:03:21,None,continue
6436945,create publication document,560912,2013-01-08 23:03:29,None,continue
6436945,inform BAG administrator,560912,2013-01-08 23:03:40,None,continue
6518750,register submission date request,560872,2013-01-09 08:00:00,None,continue
4607510,enter date publication decision environmental permit,560872,2013-01-09 08:00:00,True,continue
6543942,register submission date request,560912,2013-01-09 08:00:00,None,continue
6479298,OLO messaging active,560912,2013-01-09 19:17:40,None,continue
6479298,phase application received,560912,2013-01-09 19:17:40,None,continue
6479298,send confirmation receipt,560912,2013-01-09 19:17:42,None,continue
6479298,send confirmation receipt,560912,2013-01-09 19:19:20,None,continue
6479298,enter senddate acknowledgement,560912,2013-01-09 19:19:20,None,continue
6479298,forward to the competent authority,560912,2013-01-09 19:19:30,None,continue
6479298,start WABOprocedure,560912,2013-01-09 19:19:31,None,continue
6479298,regular procedure without MER,560912,2013-01-09 19:19:31,None,continue
6479298,create procedure confirmation,560912,2013-01-09 19:19:34,None,continue
6479298,inform BAG administrator,560912,2013-01-09 19:19:47,None,continue
6479298,registration date publication,560912,2013-01-09 19:20:14,None,continue
6196796,enter date decision procedure term extension,2670601,2013-01-10 08:00:00,None,continue
6196796,start decision phase extension granted,2670601,2013-01-10 08:00:00,None,continue
6196796,enter senddate decision procedure term extension,2670601,2013-01-10 08:00:00,None,continue
6196796,start decision phase extension granted,2670601,2013-01-10 08:00:00,None,continue
6544807,register submission date request,560912,2013-01-10 08:00:00,None,continue
6526551,register submission date request,560872,2013-01-10 08:00:00,None,continue
6196796,register suspension by competent authority,2670601,2013-01-10 16:23:21,None,continue
6499483,OLO messaging active,560872,2013-01-10 19:03:13,None,continue
6499483,phase application received,560872,2013-01-10 19:03:14,None,continue
6499483,send confirmation receipt,560872,2013-01-10 19:03:54,None,continue
6499483,send confirmation receipt,560872,2013-01-10 19:16:13,None,continue
6499483,enter senddate acknowledgement,3273854,2013-01-10 19:16:13,None,continue
6499483,forward to the competent authority,560872,2013-01-10 19:16:14,None,continue
6499483,start WABOprocedure,560872,2013-01-10 19:16:15,None,continue
6499483,regular procedure without MER,560872,2013-01-10 19:16:15,None,continue
6499483,create procedure confirmation,560872,2013-01-10 19:16:18,None,continue
6499483,registration date publication,560872,2013-01-10 19:16:35,None,continue
6499483,create publication document,560872,2013-01-10 19:16:43,None,continue
6501345,OLO messaging active,560872,2013-01-10 19:50:18,None,continue
6501345,phase application received,560872,2013-01-10 19:50:18,None,continue
6501345,send confirmation receipt,560872,2013-01-10 19:50:20,None,continue
6501345,send confirmation receipt,560872,2013-01-10 19:53:21,None,continue
6501345,forward to the competent authority,560872,2013-01-10 19:53:23,None,continue
6501345,regular procedure without MER,560872,2013-01-10 19:53:23,None,continue
6501345,start WABOprocedure,560872,2013-01-10 19:53:24,None,continue
6501345,create procedure confirmation,560872,2013-01-10 19:53:25,None,continue
6501345,registration date publication,560872,2013-01-10 19:53:40,None,continue
6504010,OLO messaging active,560872,2013-01-10 21:18:34,None,continue
6504010,phase application received,560872,2013-01-10 21:18:34,None,continue
6504010,send confirmation receipt,560872,2013-01-10 21:18:45,None,continue
6504010,send confirmation receipt,560872,2013-01-10 21:20:44,None,continue
6504010,start WABOprocedure,560872,2013-01-10 21:20:47,None,continue
6504010,forward to the competent authority,560872,2013-01-10 21:20:47,None,continue
6504010,regular procedure without MER,560872,2013-01-10 21:20:47,None,continue
6504010,create procedure confirmation,560872,2013-01-10 21:20:50,None,continue
6504010,registration date publication,560872,2013-01-10 21:21:07,None,continue
3741124,transcript decision environmental permit to stakeholders,560872,2013-01-10 23:08:53,True,continue
3741124,generate publication document decision environmental permit,560872,2013-01-10 23:09:03,True,continue
6448530,stop all running subcases 2b,560872,2013-01-11 00:04:06,None,continue
6448530,phase archived case,560872,2013-01-11 00:04:06,None,continue
6448530,phase case handled,560872,2013-01-11 00:04:07,None,continue
6448530,close case,560872,2013-01-11 00:04:18,False,end
6241110,create subcases completeness,2670601,2013-01-11 00:07:41,None,continue
6241110,procedure change,2670601,2013-01-11 17:19:06,None,continue
6241110,phase application receptive,2670601,2013-01-11 17:19:11,None,continue
6241110,request complete,2670601,2013-01-11 17:19:11,None,continue
6241110,procedure change after completeness,2670601,2013-01-11 17:19:17,None,continue
6241110,send letter in progress,2670601,2013-01-11 17:19:20,None,continue
6241110,treat subcases content,2670601,2013-01-11 17:19:21,None,continue
6241110,completed subcases content,2670601,2013-01-11 17:19:36,None,continue
6241110,procedure change,2670601,2013-01-11 17:21:25,None,continue
6241110,article 34  WABO applies,2670601,2013-01-11 17:21:34,None,continue
6241110,assessment of content completed,2670601,2013-01-11 17:21:36,None,continue
6241110,phase advice known,2670601,2013-01-11 17:21:36,None,continue
6241110,grounds for refusal,2670601,2013-01-11 17:21:45,None,continue
6241110,ask stakeholders views,2670601,2013-01-11 17:21:58,None,continue
6241110,suspension ground applicable,2670601,2013-01-11 17:22:01,None,continue
6241110,coordination of application,2670601,2013-01-11 17:22:08,None,continue
6241110,suspend term,2670601,2013-01-11 17:22:10,None,continue
6241110,create coordination confirmation,2670601,2013-01-11 17:22:15,None,continue
6241110,by law,2670601,2013-01-11 17:22:17,None,continue
6241110,creating environmental permit decision,2670601,2013-01-11 17:22:17,None,continue
6241110,set decision status,2670601,2013-01-11 17:22:27,None,continue
6241110,decision date prior to decision,2670601,2013-01-11 17:22:32,None,continue
6241110,generating decision environmental permit,2670601,2013-01-11 17:54:31,None,continue
6241110,submit decision,2670601,2013-01-11 17:54:35,None,continue
6241110,phase concept decision ready,2670601,2013-01-11 17:54:35,None,continue
6241110,create subcases present decision,2670601,2013-01-11 17:54:43,None,continue
6241110,treat subcases present decision,2670601,2013-01-11 17:54:45,None,continue
6241110,subcases completed present decision,2670601,2013-01-11 17:54:46,None,continue
6241110,enrich decision,2670601,2013-01-11 17:54:52,None,continue
6241110,phase decision ready,2670601,2013-01-11 17:54:52,None,continue
6230596,create subcases completeness,2670601,2013-01-11 18:50:47,None,continue
6230596,procedure change,2670601,2013-01-11 18:50:49,None,continue
6230596,phase application receptive,2670601,2013-01-11 18:50:57,None,continue
6230596,request complete,2670601,2013-01-11 18:50:57,None,continue
6230596,procedure change after completeness,2670601,2013-01-11 18:51:01,None,continue
6230596,send letter in progress,2670601,2013-01-11 18:51:03,None,continue
6230596,treat subcases content,2670601,2013-01-11 18:51:04,None,continue
6230596,completed subcases content,2670601,2013-01-11 18:51:05,None,continue
6230596,procedure change,2670601,2013-01-11 18:51:11,None,continue
6230596,article 34  WABO applies,2670601,2013-01-11 18:51:13,None,continue
6230596,assessment of content completed,2670601,2013-01-11 18:51:14,None,continue
6230596,phase advice known,2670601,2013-01-11 18:51:15,None,continue
6230596,grounds for refusal,2670601,2013-01-11 18:51:17,None,continue
6230596,ask stakeholders views,2670601,2013-01-11 18:51:19,None,continue
6230596,suspension ground applicable,2670601,2013-01-11 18:51:21,None,continue
6230596,coordination of application,2670601,2013-01-11 18:51:50,None,continue
6230596,by law,2670601,2013-01-11 18:51:51,None,continue
6230596,creating environmental permit decision,2670601,2013-01-11 18:51:52,None,continue
6230596,set decision status,2670601,2013-01-11 18:52:11,None,continue
6230596,decision date prior to decision,2670601,2013-01-11 18:52:16,None,continue
6230596,generating decision environmental permit,2670601,2013-01-11 18:52:46,None,continue
6230596,submit decision,2670601,2013-01-11 18:53:13,None,continue
6230596,phase concept decision ready,2670601,2013-01-11 18:53:13,None,continue
6230596,create subcases present decision,2670601,2013-01-11 18:53:16,None,continue
6230596,enrich decision,2670601,2013-01-11 18:53:19,None,continue
6230596,phase decision ready,2670601,2013-01-11 18:53:19,None,continue
6038724,enter receipt of additional data,2670601,2013-01-11 19:40:32,True,continue
6038724,phase additional information received,2670601,2013-01-11 19:40:32,True,continue
6545518,register submission date request,560912,2013-01-13 08:00:00,None,continue
3741124,enter senddate decision environmental permit,560872,2013-01-14 08:00:00,True,continue
6465325,send confirmation receipt,3273854,2013-01-14 16:26:23,None,continue
6465325,enter senddate acknowledgement,3273854,2013-01-14 16:26:23,None,continue
6465325,forward to the competent authority,3273854,2013-01-14 16:26:25,None,continue
6465325,start WABOprocedure,3273854,2013-01-14 16:26:26,None,continue
6465325,regular procedure without MER,3273854,2013-01-14 16:26:26,None,continue
6465325,create procedure confirmation,3273854,2013-01-14 16:26:38,None,continue
6465325,create subcases completeness,3273854,2013-01-14 16:26:43,None,continue
6277419,investigate BAG objects,3273854,2013-01-14 17:08:32,None,continue
6277419,treat subcases completeness,3273854,2013-01-14 17:08:36,None,continue
6277419,subcases completeness completed,3273854,2013-01-14 17:08:37,None,continue
6277419,procedure change,3273854,2013-01-14 17:08:44,None,continue
